player_id,player_name,team,headed_clearances,mean_landing_error,median_landing_error,actual_length,expected_length,length_oe,territory_oe,wide_oe,danger_zone_rate,expected_danger_zone_rate,danger_zone_avoidance,safe_wide_rate,expected_safe_wide_rate,same_team_first_touch_rate,opponent_first_touch_rate,opponent_shot_10s_rate,opponent_final_third_touch_10s_rate,relief_success_rate,clearance_value_oe
bokhlnbj9lmpi4cbvghmczdud,R. Burbano,Manta FC,1,31.469929771449664,31.469929771449664,43.18726664191657,12.793332718869832,30.39393392304674,16.472437321513016,26.81446043665244,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,27.58157179568953
3abzbyff47i16s33ozmo4rmy1,K. Mina,Leones FC,1,26.746448035191595,26.746448035191595,33.065087327875,12.929513603267766,20.135573724607234,17.115781505272253,20.55291964570933,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.990767315482216
76p1xfg3sztqk60s7ic2fzywa,J. Angulo,Leones FC,1,19.561071382853957,19.561071382853957,31.45059617876901,13.998517955288287,17.452078223480726,14.50255424566447,13.126744988635508,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.514122940489006
8vnajjn470acmoyohlg0f5qtw,M. Díaz,CD Cuenca,1,22.614552270663257,22.614552270663257,30.98983704377937,8.486089997122106,22.503747046657267,10.58550494836257,19.984120180552164,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,19.228957915257475
cw90fq4nmpw96rvgxpic80ydw,M. Luque,Leones FC,1,15.769086228746374,15.769086228746374,23.910248848558645,11.814961715103276,12.095287133455368,3.5668474434753747,15.360393217773161,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.615465574713003
du7mx437vixeevfitwcgz6ot0,M. Perelló,CSD Independiente del Valle,1,26.895685548716607,26.895685548716607,25.9,9.757210212156512,16.142789787843487,-1.0638389271492876,20.125362367605305,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.578397306571258
a81x39bmz8ydh7hmb7k1wyuei,P. Charpentier,Orense SC,1,18.67591017730375,18.67591017730375,30.103986446980738,12.915882472763077,17.18810397421766,18.648840729715563,-1.0051668460607388,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.203500227427575
bvmyhkf0dfwkx5esf2khr07pw,L. Fernández,CD Técnico Universitario,2,34.97578254422298,34.97578254422298,40.23922865691537,13.262458217197771,26.976770439717598,3.7842424659489,33.84091310025832,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,18.129587045042513
dkv8jz5ikwaljwlqjewx7f2ms,J. Ordóñez,Guayaquil City FC,1,12.226781139504563,12.226781139504563,21.64740169165805,9.432858079062376,12.214543612595675,10.852359020942203,5.6320938125992654,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,14.5278128179906
1ey2z21drmkif486uuu6ytqms,S. Razzeto,CD Técnico Universitario,2,22.130487563482887,22.130487563482887,28.074301674184287,8.804054344984767,19.27024732919952,4.429965258772693,21.676734886414494,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,1.0,14.21925785924006
aieya8gew1dpm12yte9t5z3mc,P. Mercado,CSD Independiente del Valle,1,12.611604841050966,12.611604841050966,24.2991769407937,13.352465149803411,10.946711790990289,10.59040513945396,-0.04805780123439973,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.93755281040833
dbzannb5pw72n5t4sbotswhuy,E. Clavijo,CD Universidad Católica del Ecuador,1,10.251356124099512,10.251356124099512,23.394443784796422,13.14363263480002,10.250811149996402,10.202554245664473,0.9990942134685881,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.753488079097895
