player_id,player,team,role,rank,similar_player_id,similar_player,similar_team,similarity
gxfd6l0qzxkxwmhrb5kdi1g5,J. Cárdenas,Barcelona SC,Creator / Chance Builder,1,3i5euiilp79svufhu6slwnswk,F. Zambrano,Manta FC,0.7843
gxfd6l0qzxkxwmhrb5kdi1g5,J. Cárdenas,Barcelona SC,Creator / Chance Builder,2,5l65srfeepsxm6qw7m5hib1zp,R. Rodríguez,CSD Macará,0.6534
gxfd6l0qzxkxwmhrb5kdi1g5,J. Cárdenas,Barcelona SC,Creator / Chance Builder,3,4vgrs0md7is0ix07my83dlwix,P. Ortíz,CS Emelec,0.6004
gxfd6l0qzxkxwmhrb5kdi1g5,J. Cárdenas,Barcelona SC,Creator / Chance Builder,4,1ey2z21drmkif486uuu6ytqms,S. Razzeto,CD Técnico Universitario,0.5748
gxfd6l0qzxkxwmhrb5kdi1g5,J. Cárdenas,Barcelona SC,Creator / Chance Builder,5,7ww4nc2olcox6pyggzepjth0q,R. Silva,Orense SC,0.5309
gxfd6l0qzxkxwmhrb5kdi1g5,J. Cárdenas,Barcelona SC,Creator / Chance Builder,6,8h8jemf6sbtrmykbgc6go4gk5,J. Contreras,Barcelona SC,0.4767
gxfd6l0qzxkxwmhrb5kdi1g5,J. Cárdenas,Barcelona SC,Creator / Chance Builder,7,76p1xfg3sztqk60s7ic2fzywa,J. Angulo,Leones FC,0.4624
gxfd6l0qzxkxwmhrb5kdi1g5,J. Cárdenas,Barcelona SC,Creator / Chance Builder,8,3ri89ytafhurmpjxkebk7bxed,B. Heras,Delfín SC,0.3964
gxfd6l0qzxkxwmhrb5kdi1g5,J. Cárdenas,Barcelona SC,Creator / Chance Builder,9,ak80zcoqllp87ubfbrenem3f9,R. Romo,CD Universidad Católica del Ecuador,0.2852
gxfd6l0qzxkxwmhrb5kdi1g5,J. Cárdenas,Barcelona SC,Creator / Chance Builder,10,yfktjm0jc09skdfddl3ndyvp,H. Piedra,SD Aucas,0.1724
yfktjm0jc09skdfddl3ndyvp,H. Piedra,SD Aucas,Creator / Chance Builder,1,1ey2z21drmkif486uuu6ytqms,S. Razzeto,CD Técnico Universitario,0.7464
yfktjm0jc09skdfddl3ndyvp,H. Piedra,SD Aucas,Creator / Chance Builder,2,7ww4nc2olcox6pyggzepjth0q,R. Silva,Orense SC,0.6765
yfktjm0jc09skdfddl3ndyvp,H. Piedra,SD Aucas,Creator / Chance Builder,3,8ot6xvpxww2vk01cuh3j6eh9l,A. Quintana,CSD Independiente del Valle,0.6631
yfktjm0jc09skdfddl3ndyvp,H. Piedra,SD Aucas,Creator / Chance Builder,4,3i5euiilp79svufhu6slwnswk,F. Zambrano,Manta FC,0.4295
yfktjm0jc09skdfddl3ndyvp,H. Piedra,SD Aucas,Creator / Chance Builder,5,952ueunzfp95nu3z3ii4qbg89,M. Lucas,Libertad Fútbol Club,0.3836
yfktjm0jc09skdfddl3ndyvp,H. Piedra,SD Aucas,Creator / Chance Builder,6,ak80zcoqllp87ubfbrenem3f9,R. Romo,CD Universidad Católica del Ecuador,0.3771
yfktjm0jc09skdfddl3ndyvp,H. Piedra,SD Aucas,Creator / Chance Builder,7,6llzouvdgu8fzk40lpidjbeok,C. Gruezo,Libertad Fútbol Club,0.2667
yfktjm0jc09skdfddl3ndyvp,H. Piedra,SD Aucas,Creator / Chance Builder,8,5l65srfeepsxm6qw7m5hib1zp,R. Rodríguez,CSD Macará,0.2659
yfktjm0jc09skdfddl3ndyvp,H. Piedra,SD Aucas,Creator / Chance Builder,9,8h8jemf6sbtrmykbgc6go4gk5,J. Contreras,Barcelona SC,0.2297
yfktjm0jc09skdfddl3ndyvp,H. Piedra,SD Aucas,Creator / Chance Builder,10,4vgrs0md7is0ix07my83dlwix,P. Ortíz,CS Emelec,0.2084
1fab10afkxbr61lgr3okne3xm,B. Viñán,Orense SC,Finisher / Shot Getter,1,vqey0awa6vi7wuo8ep1j2p2i,C. Solano,Leones FC,0.6249
1fab10afkxbr61lgr3okne3xm,B. Viñán,Orense SC,Finisher / Shot Getter,2,dsgnyitua0qo8dvu0c7pnax2h,S. Portocarrero,Leones FC,0.5326
1fab10afkxbr61lgr3okne3xm,B. Viñán,Orense SC,Finisher / Shot Getter,3,aegu1dn87t0l2klztm5g2euol,J. Alman,Manta FC,0.5132
1fab10afkxbr61lgr3okne3xm,B. Viñán,Orense SC,Finisher / Shot Getter,4,96f99w3zmz02yefrj2budsd1w,A. Chére,Libertad Fútbol Club,0.3888
1fab10afkxbr61lgr3okne3xm,B. Viñán,Orense SC,Finisher / Shot Getter,5,bnin5etuqjgoawag24g7x2bpx,P. Mancilla,Guayaquil City FC,0.3802
1fab10afkxbr61lgr3okne3xm,B. Viñán,Orense SC,Finisher / Shot Getter,6,f474w28at57v8nis5zkf0ihp0,A. Aguas,Leones FC,0.3694
1fab10afkxbr61lgr3okne3xm,B. Viñán,Orense SC,Finisher / Shot Getter,7,1ucqsxxm3m3imvujk6av8c0oa,V. Burgoa,Orense SC,0.367
1fab10afkxbr61lgr3okne3xm,B. Viñán,Orense SC,Finisher / Shot Getter,8,1xt3xc4xom9p69t49m8kffwq2,T. Minda,Mushuc Runa SC,0.3627
1fab10afkxbr61lgr3okne3xm,B. Viñán,Orense SC,Finisher / Shot Getter,9,1mjeueswchle030491akyxams,E. Mesa,CD Técnico Universitario,0.3599
1fab10afkxbr61lgr3okne3xm,B. Viñán,Orense SC,Finisher / Shot Getter,10,xlf5107rr4dgwmpncpa7lcoa,F. Ayunta,Delfín SC,0.3544
1k0un5v0yoe000dhbiqtrv74l,E. Guevara,CD Cuenca,Finisher / Shot Getter,1,f474w28at57v8nis5zkf0ihp0,A. Aguas,Leones FC,0.8025
1k0un5v0yoe000dhbiqtrv74l,E. Guevara,CD Cuenca,Finisher / Shot Getter,2,e8p9cqr7avuvp52dzrgfuproq,A. Copete,CD Técnico Universitario,0.7817
1k0un5v0yoe000dhbiqtrv74l,E. Guevara,CD Cuenca,Finisher / Shot Getter,3,6gjeumy3aki5bavrhqs87jdka,J. Jiménez,Libertad Fútbol Club,0.7754
1k0un5v0yoe000dhbiqtrv74l,E. Guevara,CD Cuenca,Finisher / Shot Getter,4,5t3dkx91d8wy50bc2cnepszys,5t3dkx91d8wy50bc2cnepszys,Manta FC,0.6931
1k0un5v0yoe000dhbiqtrv74l,E. Guevara,CD Cuenca,Finisher / Shot Getter,5,2b1y6ptiizszbjzop7kf8tega,G. Blanc,CSD Macará,0.6853
1k0un5v0yoe000dhbiqtrv74l,E. Guevara,CD Cuenca,Finisher / Shot Getter,6,e6ki3cyjkjrd0vquc2859nx79,L. Nazareno,Leones FC,0.6571
1k0un5v0yoe000dhbiqtrv74l,E. Guevara,CD Cuenca,Finisher / Shot Getter,7,9t0l2rbmlc2aaas1dkbq5d1jo,O. Moscarelli,Manta FC,0.6465
1k0un5v0yoe000dhbiqtrv74l,E. Guevara,CD Cuenca,Finisher / Shot Getter,8,7xkf0ivgpbpeox35j4voo37jd,G. Vallecilla,Barcelona SC,0.6306
1k0un5v0yoe000dhbiqtrv74l,E. Guevara,CD Cuenca,Finisher / Shot Getter,9,37g2yad9dclsawgbaun51wb9w,M. Burdisso,Delfín SC,0.6197
1k0un5v0yoe000dhbiqtrv74l,E. Guevara,CD Cuenca,Finisher / Shot Getter,10,1mjeueswchle030491akyxams,E. Mesa,CD Técnico Universitario,0.601
1k67oaz0zol06690e5qlec0rt,M. Mejía,Barcelona SC,Finisher / Shot Getter,1,aegu1dn87t0l2klztm5g2euol,J. Alman,Manta FC,0.7054
1k67oaz0zol06690e5qlec0rt,M. Mejía,Barcelona SC,Finisher / Shot Getter,2,xlf5107rr4dgwmpncpa7lcoa,F. Ayunta,Delfín SC,0.6732
1k67oaz0zol06690e5qlec0rt,M. Mejía,Barcelona SC,Finisher / Shot Getter,3,1utevvu25zcl4h757yegr1n2s,M. Bermúdez,Orense SC,0.6711
1k67oaz0zol06690e5qlec0rt,M. Mejía,Barcelona SC,Finisher / Shot Getter,4,vqey0awa6vi7wuo8ep1j2p2i,C. Solano,Leones FC,0.6166
1k67oaz0zol06690e5qlec0rt,M. Mejía,Barcelona SC,Finisher / Shot Getter,5,eu1htvf3chz0kcrl5paflxzv9,Deyverson,Liga Deportiva Universitaria de Quito,0.5605
1k67oaz0zol06690e5qlec0rt,M. Mejía,Barcelona SC,Finisher / Shot Getter,6,awdjt5pirvlh1bt1jalw2xzx0,J. Wila,Barcelona SC,0.5574
1k67oaz0zol06690e5qlec0rt,M. Mejía,Barcelona SC,Finisher / Shot Getter,7,96f99w3zmz02yefrj2budsd1w,A. Chére,Libertad Fútbol Club,0.5511
1k67oaz0zol06690e5qlec0rt,M. Mejía,Barcelona SC,Finisher / Shot Getter,8,5fsqlh1yxgjnjj5u0po1sb36d,J. Corozo,Liga Deportiva Universitaria de Quito,0.5504
1k67oaz0zol06690e5qlec0rt,M. Mejía,Barcelona SC,Finisher / Shot Getter,9,1ucqsxxm3m3imvujk6av8c0oa,V. Burgoa,Orense SC,0.5348
1k67oaz0zol06690e5qlec0rt,M. Mejía,Barcelona SC,Finisher / Shot Getter,10,309b0xjqe390a9zrq4884ybfu,R. Briones,CSD Independiente del Valle,0.4985
1mjeueswchle030491akyxams,E. Mesa,CD Técnico Universitario,Finisher / Shot Getter,1,dsgnyitua0qo8dvu0c7pnax2h,S. Portocarrero,Leones FC,0.8226
1mjeueswchle030491akyxams,E. Mesa,CD Técnico Universitario,Finisher / Shot Getter,2,e9dx4jgloxfmi6zi1domqfzai,e9dx4jgloxfmi6zi1domqfzai,CSD Macará,0.792
1mjeueswchle030491akyxams,E. Mesa,CD Técnico Universitario,Finisher / Shot Getter,3,6gjeumy3aki5bavrhqs87jdka,J. Jiménez,Libertad Fútbol Club,0.783
1mjeueswchle030491akyxams,E. Mesa,CD Técnico Universitario,Finisher / Shot Getter,4,f474w28at57v8nis5zkf0ihp0,A. Aguas,Leones FC,0.7743
1mjeueswchle030491akyxams,E. Mesa,CD Técnico Universitario,Finisher / Shot Getter,5,5t3dkx91d8wy50bc2cnepszys,5t3dkx91d8wy50bc2cnepszys,Manta FC,0.7371
1mjeueswchle030491akyxams,E. Mesa,CD Técnico Universitario,Finisher / Shot Getter,6,agwvnsm8mdhwf8qwh22khameh,B. Carabalí,Barcelona SC,0.7168
1mjeueswchle030491akyxams,E. Mesa,CD Técnico Universitario,Finisher / Shot Getter,7,7xkf0ivgpbpeox35j4voo37jd,G. Vallecilla,Barcelona SC,0.703
1mjeueswchle030491akyxams,E. Mesa,CD Técnico Universitario,Finisher / Shot Getter,8,37g2yad9dclsawgbaun51wb9w,M. Burdisso,Delfín SC,0.6794
1mjeueswchle030491akyxams,E. Mesa,CD Técnico Universitario,Finisher / Shot Getter,9,e8p9cqr7avuvp52dzrgfuproq,A. Copete,CD Técnico Universitario,0.6513
1mjeueswchle030491akyxams,E. Mesa,CD Técnico Universitario,Finisher / Shot Getter,10,9t0l2rbmlc2aaas1dkbq5d1jo,O. Moscarelli,Manta FC,0.6392
1ssikdiam6tm8crkspn9y5p79,G. Rivero,CD Cuenca,Finisher / Shot Getter,1,2urfneh4cg2b21og2x0w0721g,S. Núñez,Barcelona SC,0.8944
1ssikdiam6tm8crkspn9y5p79,G. Rivero,CD Cuenca,Finisher / Shot Getter,2,5utt2o4cz63soj6whop7qokph,J. Anangonó,Leones FC,0.8552
1ssikdiam6tm8crkspn9y5p79,G. Rivero,CD Cuenca,Finisher / Shot Getter,3,7vnlwk0swph8rkqeej6anf504,L. Klimowicz,CS Emelec,0.8353
1ssikdiam6tm8crkspn9y5p79,G. Rivero,CD Cuenca,Finisher / Shot Getter,4,1tppjbelv789od9d2jtqf4duc,M. Klimowicz,CD Cuenca,0.7891
1ssikdiam6tm8crkspn9y5p79,G. Rivero,CD Cuenca,Finisher / Shot Getter,5,a47kaayqc4ogw1aiqz4w8z696,L. Arroyo,SD Aucas,0.7882
1ssikdiam6tm8crkspn9y5p79,G. Rivero,CD Cuenca,Finisher / Shot Getter,6,50308hvw3isnfjyjf58y2ryeh,J. Neris,CS Emelec,0.7635
1ssikdiam6tm8crkspn9y5p79,G. Rivero,CD Cuenca,Finisher / Shot Getter,7,aalxmqa07ynjng2kyj841juju,E. Mero,Guayaquil City FC,0.7624
1ssikdiam6tm8crkspn9y5p79,G. Rivero,CD Cuenca,Finisher / Shot Getter,8,crxjzl49plplfjs7utwhuqcyc,W. Caicedo,CD Técnico Universitario,0.7355
1ssikdiam6tm8crkspn9y5p79,G. Rivero,CD Cuenca,Finisher / Shot Getter,9,cr76m17d1og48m9um810j7z6x,N. Leguizamón,CD Cuenca,0.7136
1ssikdiam6tm8crkspn9y5p79,G. Rivero,CD Cuenca,Finisher / Shot Getter,10,1uw5jfjqm4ik0es2qidy8rca,J. Montes,CD Técnico Universitario,0.6908
1tppjbelv789od9d2jtqf4duc,M. Klimowicz,CD Cuenca,Finisher / Shot Getter,1,5utt2o4cz63soj6whop7qokph,J. Anangonó,Leones FC,0.8925
1tppjbelv789od9d2jtqf4duc,M. Klimowicz,CD Cuenca,Finisher / Shot Getter,2,7vnlwk0swph8rkqeej6anf504,L. Klimowicz,CS Emelec,0.8643
1tppjbelv789od9d2jtqf4duc,M. Klimowicz,CD Cuenca,Finisher / Shot Getter,3,aalxmqa07ynjng2kyj841juju,E. Mero,Guayaquil City FC,0.8222
1tppjbelv789od9d2jtqf4duc,M. Klimowicz,CD Cuenca,Finisher / Shot Getter,4,9t27uoh6kpd8g2x1phirhsu6t,J. Blanco,Manta FC,0.8015
1tppjbelv789od9d2jtqf4duc,M. Klimowicz,CD Cuenca,Finisher / Shot Getter,5,2urfneh4cg2b21og2x0w0721g,S. Núñez,Barcelona SC,0.7941
1tppjbelv789od9d2jtqf4duc,M. Klimowicz,CD Cuenca,Finisher / Shot Getter,6,1ssikdiam6tm8crkspn9y5p79,G. Rivero,CD Cuenca,0.7891
1tppjbelv789od9d2jtqf4duc,M. Klimowicz,CD Cuenca,Finisher / Shot Getter,7,50308hvw3isnfjyjf58y2ryeh,J. Neris,CS Emelec,0.7779
1tppjbelv789od9d2jtqf4duc,M. Klimowicz,CD Cuenca,Finisher / Shot Getter,8,6qdkaa9ae67qy7ipa11a8z17t,B. Palacios,CD Universidad Católica del Ecuador,0.7694
1tppjbelv789od9d2jtqf4duc,M. Klimowicz,CD Cuenca,Finisher / Shot Getter,9,2h53oe0l0skqnd8644zegq8d1,R. Carrillo,Mushuc Runa SC,0.767
1tppjbelv789od9d2jtqf4duc,M. Klimowicz,CD Cuenca,Finisher / Shot Getter,10,a47kaayqc4ogw1aiqz4w8z696,L. Arroyo,SD Aucas,0.7423
1ucqsxxm3m3imvujk6av8c0oa,V. Burgoa,Orense SC,Finisher / Shot Getter,1,dukia9yvlzkug4gw890nwneok,Á. Rodríguez,CD Universidad Católica del Ecuador,0.751
1ucqsxxm3m3imvujk6av8c0oa,V. Burgoa,Orense SC,Finisher / Shot Getter,2,epiwn0kghsk6wyempqcimv4es,J. Lerma,CSD Independiente del Valle,0.6847
1ucqsxxm3m3imvujk6av8c0oa,V. Burgoa,Orense SC,Finisher / Shot Getter,3,bfi2ctruf32ezbxf3xokls3kk,P. Guzmán,SD Aucas,0.6743
1ucqsxxm3m3imvujk6av8c0oa,V. Burgoa,Orense SC,Finisher / Shot Getter,4,c74dqd8wbe059xsmdo2twmec4,S. Vasquez,Orense SC,0.6726
1ucqsxxm3m3imvujk6av8c0oa,V. Burgoa,Orense SC,Finisher / Shot Getter,5,dbzannb5pw72n5t4sbotswhuy,E. Clavijo,CD Universidad Católica del Ecuador,0.6594
1ucqsxxm3m3imvujk6av8c0oa,V. Burgoa,Orense SC,Finisher / Shot Getter,6,842mpcgpo275pp4mwmrqtaiqy,J. Pretell,Liga Deportiva Universitaria de Quito,0.654
1ucqsxxm3m3imvujk6av8c0oa,V. Burgoa,Orense SC,Finisher / Shot Getter,7,vqey0awa6vi7wuo8ep1j2p2i,C. Solano,Leones FC,0.5779
1ucqsxxm3m3imvujk6av8c0oa,V. Burgoa,Orense SC,Finisher / Shot Getter,8,agwvnsm8mdhwf8qwh22khameh,B. Carabalí,Barcelona SC,0.5663
1ucqsxxm3m3imvujk6av8c0oa,V. Burgoa,Orense SC,Finisher / Shot Getter,9,hak591xf6ei9p67apoow68kp,B. Delgado,CD Técnico Universitario,0.5473
1ucqsxxm3m3imvujk6av8c0oa,V. Burgoa,Orense SC,Finisher / Shot Getter,10,arhlqnn9ujrbha6u01mf0eort,N. Dávila,Mushuc Runa SC,0.5435
1utevvu25zcl4h757yegr1n2s,M. Bermúdez,Orense SC,Finisher / Shot Getter,1,96f99w3zmz02yefrj2budsd1w,A. Chére,Libertad Fútbol Club,0.7981
1utevvu25zcl4h757yegr1n2s,M. Bermúdez,Orense SC,Finisher / Shot Getter,2,xlf5107rr4dgwmpncpa7lcoa,F. Ayunta,Delfín SC,0.7838
1utevvu25zcl4h757yegr1n2s,M. Bermúdez,Orense SC,Finisher / Shot Getter,3,1uw5jfjqm4ik0es2qidy8rca,J. Montes,CD Técnico Universitario,0.7309
1utevvu25zcl4h757yegr1n2s,M. Bermúdez,Orense SC,Finisher / Shot Getter,4,aegu1dn87t0l2klztm5g2euol,J. Alman,Manta FC,0.7172
1utevvu25zcl4h757yegr1n2s,M. Bermúdez,Orense SC,Finisher / Shot Getter,5,an1skfibmw4uj0dqr31n9dfro,D. Caicedo,Leones FC,0.7156
1utevvu25zcl4h757yegr1n2s,M. Bermúdez,Orense SC,Finisher / Shot Getter,6,dqdqwcw5qs09vuvelf39bp7qi,A. Herrera,Orense SC,0.6731
1utevvu25zcl4h757yegr1n2s,M. Bermúdez,Orense SC,Finisher / Shot Getter,7,1k67oaz0zol06690e5qlec0rt,M. Mejía,Barcelona SC,0.6711
1utevvu25zcl4h757yegr1n2s,M. Bermúdez,Orense SC,Finisher / Shot Getter,8,3zzuhataij0b8yysquv8n9h5g,J. Gómez,Barcelona SC,0.6187
1utevvu25zcl4h757yegr1n2s,M. Bermúdez,Orense SC,Finisher / Shot Getter,9,vqey0awa6vi7wuo8ep1j2p2i,C. Solano,Leones FC,0.6159
1utevvu25zcl4h757yegr1n2s,M. Bermúdez,Orense SC,Finisher / Shot Getter,10,2h53oe0l0skqnd8644zegq8d1,R. Carrillo,Mushuc Runa SC,0.595
1uw5jfjqm4ik0es2qidy8rca,J. Montes,CD Técnico Universitario,Finisher / Shot Getter,1,2h53oe0l0skqnd8644zegq8d1,R. Carrillo,Mushuc Runa SC,0.8516
1uw5jfjqm4ik0es2qidy8rca,J. Montes,CD Técnico Universitario,Finisher / Shot Getter,2,96f99w3zmz02yefrj2budsd1w,A. Chére,Libertad Fútbol Club,0.8445
1uw5jfjqm4ik0es2qidy8rca,J. Montes,CD Técnico Universitario,Finisher / Shot Getter,3,83p554lqkya2wsmfy2mwt0844,S. Porozo,SD Aucas,0.8195
1uw5jfjqm4ik0es2qidy8rca,J. Montes,CD Técnico Universitario,Finisher / Shot Getter,4,aalxmqa07ynjng2kyj841juju,E. Mero,Guayaquil City FC,0.8033
1uw5jfjqm4ik0es2qidy8rca,J. Montes,CD Técnico Universitario,Finisher / Shot Getter,5,2ptwpyaaof24rvayrl3tdc82d,M. Parrales,Barcelona SC,0.7869
1uw5jfjqm4ik0es2qidy8rca,J. Montes,CD Técnico Universitario,Finisher / Shot Getter,6,5utt2o4cz63soj6whop7qokph,J. Anangonó,Leones FC,0.7811
1uw5jfjqm4ik0es2qidy8rca,J. Montes,CD Técnico Universitario,Finisher / Shot Getter,7,8ti2mugerx496c81p6p5okez9,C. González,CSD Independiente del Valle,0.7777
1uw5jfjqm4ik0es2qidy8rca,J. Montes,CD Técnico Universitario,Finisher / Shot Getter,8,9ggta4hzy0w4xkukczrti5y7e,J. Fajardo,CD Universidad Católica del Ecuador,0.7605
1uw5jfjqm4ik0es2qidy8rca,J. Montes,CD Técnico Universitario,Finisher / Shot Getter,9,an1skfibmw4uj0dqr31n9dfro,D. Caicedo,Leones FC,0.7593
1uw5jfjqm4ik0es2qidy8rca,J. Montes,CD Técnico Universitario,Finisher / Shot Getter,10,7vnlwk0swph8rkqeej6anf504,L. Klimowicz,CS Emelec,0.7473
1vlnmxw8piqcocrw4sw32zy8k,F. Posse,CSD Macará,Finisher / Shot Getter,1,9ggta4hzy0w4xkukczrti5y7e,J. Fajardo,CD Universidad Católica del Ecuador,0.9057
1vlnmxw8piqcocrw4sw32zy8k,F. Posse,CSD Macará,Finisher / Shot Getter,2,5fsqlh1yxgjnjj5u0po1sb36d,J. Corozo,Liga Deportiva Universitaria de Quito,0.7626
1vlnmxw8piqcocrw4sw32zy8k,F. Posse,CSD Macará,Finisher / Shot Getter,3,e8p8nt1enxhxdt62t2111i6fo,L. Ferro,CSD Macará,0.7512
1vlnmxw8piqcocrw4sw32zy8k,F. Posse,CSD Macará,Finisher / Shot Getter,4,1xaef0hnod3jkhr74gz67lpsl,J. Angulo,Manta FC,0.7397
1vlnmxw8piqcocrw4sw32zy8k,F. Posse,CSD Macará,Finisher / Shot Getter,5,4mzyoimsuzfdc7n2m2i8criz9,M. Estrada,Liga Deportiva Universitaria de Quito,0.7194
1vlnmxw8piqcocrw4sw32zy8k,F. Posse,CSD Macará,Finisher / Shot Getter,6,8ti2mugerx496c81p6p5okez9,C. González,CSD Independiente del Valle,0.7121
1vlnmxw8piqcocrw4sw32zy8k,F. Posse,CSD Macará,Finisher / Shot Getter,7,d05jqknpj4nbxaw1ehvnxh5ud,D. Benedetto,Barcelona SC,0.6846
1vlnmxw8piqcocrw4sw32zy8k,F. Posse,CSD Macará,Finisher / Shot Getter,8,7vnlwk0swph8rkqeej6anf504,L. Klimowicz,CS Emelec,0.6819
1vlnmxw8piqcocrw4sw32zy8k,F. Posse,CSD Macará,Finisher / Shot Getter,9,5utt2o4cz63soj6whop7qokph,J. Anangonó,Leones FC,0.6732
1vlnmxw8piqcocrw4sw32zy8k,F. Posse,CSD Macará,Finisher / Shot Getter,10,6nnixuo7p0alak7c7qbzy6tw,E. Mendoza,Delfín SC,0.6718
1xaef0hnod3jkhr74gz67lpsl,J. Angulo,Manta FC,Finisher / Shot Getter,1,e8p8nt1enxhxdt62t2111i6fo,L. Ferro,CSD Macará,0.8939
1xaef0hnod3jkhr74gz67lpsl,J. Angulo,Manta FC,Finisher / Shot Getter,2,9ggta4hzy0w4xkukczrti5y7e,J. Fajardo,CD Universidad Católica del Ecuador,0.8291
1xaef0hnod3jkhr74gz67lpsl,J. Angulo,Manta FC,Finisher / Shot Getter,3,5utt2o4cz63soj6whop7qokph,J. Anangonó,Leones FC,0.792
1xaef0hnod3jkhr74gz67lpsl,J. Angulo,Manta FC,Finisher / Shot Getter,4,7vnlwk0swph8rkqeej6anf504,L. Klimowicz,CS Emelec,0.7819
1xaef0hnod3jkhr74gz67lpsl,J. Angulo,Manta FC,Finisher / Shot Getter,5,6nnixuo7p0alak7c7qbzy6tw,E. Mendoza,Delfín SC,0.7629
1xaef0hnod3jkhr74gz67lpsl,J. Angulo,Manta FC,Finisher / Shot Getter,6,1vlnmxw8piqcocrw4sw32zy8k,F. Posse,CSD Macará,0.7397
1xaef0hnod3jkhr74gz67lpsl,J. Angulo,Manta FC,Finisher / Shot Getter,7,8ti2mugerx496c81p6p5okez9,C. González,CSD Independiente del Valle,0.7374
1xaef0hnod3jkhr74gz67lpsl,J. Angulo,Manta FC,Finisher / Shot Getter,8,1uw5jfjqm4ik0es2qidy8rca,J. Montes,CD Técnico Universitario,0.7178
1xaef0hnod3jkhr74gz67lpsl,J. Angulo,Manta FC,Finisher / Shot Getter,9,aalxmqa07ynjng2kyj841juju,E. Mero,Guayaquil City FC,0.717
1xaef0hnod3jkhr74gz67lpsl,J. Angulo,Manta FC,Finisher / Shot Getter,10,eu1htvf3chz0kcrl5paflxzv9,Deyverson,Liga Deportiva Universitaria de Quito,0.7098
1xt3xc4xom9p69t49m8kffwq2,T. Minda,Mushuc Runa SC,Finisher / Shot Getter,1,4jwqjzunbzt8oyqsgo55ixca2,M. Perea,CD Técnico Universitario,0.5529
1xt3xc4xom9p69t49m8kffwq2,T. Minda,Mushuc Runa SC,Finisher / Shot Getter,2,3ezi5wz8kxifzwvm97ywy1fdg,J. Ayoví,Guayaquil City FC,0.5217
1xt3xc4xom9p69t49m8kffwq2,T. Minda,Mushuc Runa SC,Finisher / Shot Getter,3,a47kaayqc4ogw1aiqz4w8z696,L. Arroyo,SD Aucas,0.4995
1xt3xc4xom9p69t49m8kffwq2,T. Minda,Mushuc Runa SC,Finisher / Shot Getter,4,3cfm35ygvp8mwfrcd5iyhnrx0,D. Guagua,CSD Independiente del Valle,0.4895
1xt3xc4xom9p69t49m8kffwq2,T. Minda,Mushuc Runa SC,Finisher / Shot Getter,5,eifzkcwknmnytafpsadg3y61g,J. Klinger,CSD Macará,0.4585
1xt3xc4xom9p69t49m8kffwq2,T. Minda,Mushuc Runa SC,Finisher / Shot Getter,6,2urfneh4cg2b21og2x0w0721g,S. Núñez,Barcelona SC,0.4552
1xt3xc4xom9p69t49m8kffwq2,T. Minda,Mushuc Runa SC,Finisher / Shot Getter,7,4xhrvnq03r13f2bwt0vxm46ol,M. Alonso,CD Universidad Católica del Ecuador,0.4499
1xt3xc4xom9p69t49m8kffwq2,T. Minda,Mushuc Runa SC,Finisher / Shot Getter,8,dsgnyitua0qo8dvu0c7pnax2h,S. Portocarrero,Leones FC,0.444
1xt3xc4xom9p69t49m8kffwq2,T. Minda,Mushuc Runa SC,Finisher / Shot Getter,9,dgvh151r1x9xuu8l75u2icphw,D. Coronel,Libertad Fútbol Club,0.4241
1xt3xc4xom9p69t49m8kffwq2,T. Minda,Mushuc Runa SC,Finisher / Shot Getter,10,83p554lqkya2wsmfy2mwt0844,S. Porozo,SD Aucas,0.4175
2b1y6ptiizszbjzop7kf8tega,G. Blanc,CSD Macará,Finisher / Shot Getter,1,7xkf0ivgpbpeox35j4voo37jd,G. Vallecilla,Barcelona SC,0.7596
2b1y6ptiizszbjzop7kf8tega,G. Blanc,CSD Macará,Finisher / Shot Getter,2,5t3dkx91d8wy50bc2cnepszys,5t3dkx91d8wy50bc2cnepszys,Manta FC,0.7407
2b1y6ptiizszbjzop7kf8tega,G. Blanc,CSD Macará,Finisher / Shot Getter,3,1k0un5v0yoe000dhbiqtrv74l,E. Guevara,CD Cuenca,0.6853
2b1y6ptiizszbjzop7kf8tega,G. Blanc,CSD Macará,Finisher / Shot Getter,4,e9dx4jgloxfmi6zi1domqfzai,e9dx4jgloxfmi6zi1domqfzai,CSD Macará,0.6786
2b1y6ptiizszbjzop7kf8tega,G. Blanc,CSD Macará,Finisher / Shot Getter,5,f474w28at57v8nis5zkf0ihp0,A. Aguas,Leones FC,0.5886
2b1y6ptiizszbjzop7kf8tega,G. Blanc,CSD Macará,Finisher / Shot Getter,6,e8p9cqr7avuvp52dzrgfuproq,A. Copete,CD Técnico Universitario,0.5704
2b1y6ptiizszbjzop7kf8tega,G. Blanc,CSD Macará,Finisher / Shot Getter,7,6gjeumy3aki5bavrhqs87jdka,J. Jiménez,Libertad Fútbol Club,0.5298
2b1y6ptiizszbjzop7kf8tega,G. Blanc,CSD Macará,Finisher / Shot Getter,8,1mjeueswchle030491akyxams,E. Mesa,CD Técnico Universitario,0.5002
2b1y6ptiizszbjzop7kf8tega,G. Blanc,CSD Macará,Finisher / Shot Getter,9,bjs24phzpc5d39sisj8ixirit,M. Céliz,Barcelona SC,0.4786
2b1y6ptiizszbjzop7kf8tega,G. Blanc,CSD Macará,Finisher / Shot Getter,10,agwvnsm8mdhwf8qwh22khameh,B. Carabalí,Barcelona SC,0.4664
