season,team,player_id,player,matches,minutes,role,archetype,impact_score,gda,gda_p90,gda_reliable_p90,gd_on,gf_on,ga_on,action_gda,action_gda_p90,threat,threat_p90,xg,xg_p90,shots,shots_p90,goals,goals_p90,goals_minus_xg,on_target_pct,xt,xt_p90,xt_per100_actions,passes,completed_passes,pass_pct,progressive_passes,progressive_passes_p90,final3_entries,box_entries,carries,progressive_carries,def_actions,def_actions_p90,recoveries,tackles,interceptions,clearances,pressure_regains,losses,security_pct,attacking_index,progression_index,defensive_index,creative_engine_index,ball_winner_index,finisher_index,chance_quality_index,needle_mover_index,chaos_creator_index,press_resistance_index,rest_defence_index,territory_domination_index,connector_index,directness_index,vertical_threat_index,defensive_range_index,goalkeeper_activity_index,crossing_value_index,box_delivery_index,set_piece_creator_index,dead_ball_threat_index,corner_threat_index,second_phase_corner_index,xpass_completion_pct,pass_completion_above_expected,pass_value_over_expected,xdisruption,xdisruption_p90,disruption_index,passing_added_index,rapm_regularized_p90,rapm_attack_p90,rapm_defense_p90,rapm_percentile,defensive_duel_index,high_press_defending_index,box_defender_index,defensive_security_index,waltzing_all_round_index,box_presence_index,transition_index,gda_share_of_team,threat_share_of_team
Ecuador 2026,CSD Independiente del Valle,aieya8gew1dpm12yte9t5z3mc,P. Mercado,2,16.366666666666667,Progressor / Territory Mover,Elite Impact,100.0,1.9719257287498184,10.843583437117127,1.4622838702350736,0.0,0.0,0.0,1.9719257287498184,10.843583437117127,4.967547637540747,27.316453403991886,0.05329134230673324,0.2930481145176777,1.0,5.4989816700611,0.0,0.0,-0.05329134230673324,0.0,1.2107917046410184,6.658121390082993,1.5724567592740497,51.0,40.0,0.7843137254901961,8.0,43.9918533604888,8.0,3.0,17.0,5.0,10.0,54.989816700610994,2.0,3.0,0.0,0.0,0.0,16.0,0.7922077922077921,28.43434876901873,9.792540942017819,5.059063136456212,69.00033760462762,12.647657841140528,2.930481145176777,6.908081599094377,14.827800428620018,32.9938900203666,53.94168628384514,9.89816700610998,30.414867617107944,21.933205858182053,12.149681690858161,30.85364073835183,9.898167006109981,0.0,26.16322533869404,39.31771894093687,15.729053893988116,3.3528415282031,0.0,2.74949083503055,0.7654261023705173,0.9632687791036147,0.4026299099492492,0.7527989254062184,4.139627492050487,16.73293424376768,18.046802939613258,0.451958676756863,1.7506316065316705,0.7034698489762943,85.69677155700857,11.39816700610998,12.372708757637474,0.0,5.725729803122879,11.0497015516238,75.70149311841324,0.0,0.008070400903855078,0.008164398204704942
Ecuador 2026,Orense SC,5q5sfnmi5ppd84vids5hmjglx,J. Méndez,1,32.41666666666667,Progressor / Territory Mover,Elite Impact,99.95913363302003,3.308196011477956,9.184708720812834,1.7431241136757825,1.0,1.0,0.0,2.308196011477956,6.408359106416946,5.560999254104514,15.43927813478888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.4167542637686203,6.709754768303624,4.394098661397491,41.0,36.0,0.8780487804878049,15.0,41.6452442159383,10.0,0.0,26.0,2.0,7.0,19.434447300771204,2.0,3.0,0.0,0.0,0.0,8.0,0.8545454545454545,15.43927813478888,8.653199498380744,1.8879177377892027,138.14219181215037,6.3856041131105385,0.0,0.18518518518518517,10.228421543375877,0.8329048843187659,44.94835241878943,4.16452442159383,21.166889460154238,17.203843036716574,25.031019955654102,21.42440772460182,3.3316195372750634,4.164524421593829,2.054498714652956,3.053984575835475,0.6940874035989716,0.5552699228791773,0.0,3.470437017994858,0.7721082434070442,4.3435620203111895,0.9865604769011267,0.7832120733350418,2.174470537793946,7.7933183237081884,22.060781372119283,0.6851660004347476,1.5683880285258172,0.4621361742218551,96.36289333878219,3.9987146529562976,1.2493573264781488,4.580976863753213,2.7688701187415834,17.239746740942486,2.7763496143958863,0.0,0.00966414665738677,0.008148595926272326
Ecuador 2026,CSD Independiente del Valle,8ldwcpxmf5js8lnejmtwji9zo,E. Gómez,2,19.10000000000001,Two-Way Connector,Elite Impact,99.91826726604005,1.4241496148765607,6.710652635544,0.9775977376447005,0.0,0.0,0.0,1.4241496148765607,6.710652635544,3.3867084129240594,15.958311893359435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.4989103290390409,7.0629282520164205,1.8505065790605444,52.0,42.0,0.8076923076923077,13.0,61.25654450261778,5.0,0.0,23.0,5.0,14.0,65.96858638743453,3.0,1.0,1.0,7.0,0.0,16.0,0.8024691358024691,15.958311893359435,10.69120050332532,6.125654450261777,73.32448104036584,11.780104712041883,0.0,0.0,9.385944349947199,1.1780104712041881,49.54754055975696,12.251308900523556,44.399214659685846,21.409711035038256,29.442477275810607,34.863975372435256,6.125654450261778,0.0,0.0,0.0,0.02202425115900416,0.9548724716933351,0.0,3.5340314136125643,0.7675161988173836,2.0891576614960528,-0.9839262865920042,2.8241932750101197,13.307717002665479,41.53697573657365,-13.189505517077531,0.37148678440177885,1.0858308682910076,1.5328448426721764,79.3216183081324,4.240837696335077,0.0,37.46073298429318,7.0899401645474915,9.629655970352937,0.0,0.0,0.005828545249729763,0.005566214579881723
Ecuador 2026,Delfín SC,d5hgq9en54sht3iy363fe2imt,M. Díaz,1,39.93333333333334,Progressor / Territory Mover,Elite Impact,99.87740089906008,2.749254232126892,6.1961489371808085,1.3051738845239313,0.0,1.0,1.0,2.749254232126892,6.1961489371808085,6.783089562002633,15.287430565448338,0.02,0.045075125208681135,2.0,4.507512520868113,0.0,0.0,-0.02,0.5,4.342656468197155,9.787289202113787,8.351262438840681,44.0,37.0,0.8409090909090909,17.0,38.31385642737896,15.0,4.0,19.0,1.0,2.0,4.507512520868113,2.0,0.0,0.0,0.0,0.0,8.0,0.8461538461538461,15.78325694274383,11.432531272230648,0.6310517529215358,220.57510429883862,1.8030050083472453,1.4507512520868113,3.696078431372549,9.138867719638283,0.676126878130217,43.20919481186593,2.2537562604340566,25.47420701168614,16.79422626540372,35.46601776601777,22.182948634501095,0.0,0.0,4.932235311132585,7.212020033388981,2.690923918284854,0.7596583527327702,0.0,0.0,0.7683072829933788,3.1944795482913335,0.1861975342711447,0.14610980092486953,0.3292958785451984,2.4174854369978442,9.297333915125972,0.338257918803398,1.818638180128075,0.13532623043424916,76.3383735185942,0.676126878130217,2.8171953255425706,0.7888146911519198,0.6310517529215358,17.841885103275597,9.240400667779632,0.0,0.008397296454663548,0.011704608138109989
Ecuador 2026,CSD Independiente del Valle,e221vco846wai5e1y11opxxt6,H. Quintana,1,19.299999999999997,Finisher / Shot Getter,Elite Impact,99.8365345320801,3.53372009083083,16.478487470195585,2.4130968119811156,2.0,2.0,0.0,1.5337200908308302,7.152062599729261,2.387481111970137,11.133331610223438,0.24194248027786483,1.1282291826428932,1.0,4.663212435233161,1.0,4.663212435233161,0.7580575197221352,1.0,0.6523427426935646,3.042012789762737,3.6241263482975814,12.0,11.0,0.9166666666666666,4.0,18.652849740932645,0.0,1.0,7.0,3.0,1.0,4.663212435233161,0.0,0.0,0.0,0.0,0.0,2.0,0.8888888888888888,12.49472141462799,4.487608644685017,0.3730569948186529,117.05712378226077,0.0,50.58799130829422,30.958953910139424,12.311985425166217,7.927461139896375,60.040299366724234,0.46632124352331616,8.190932642487047,16.143198211927256,26.798989898989895,14.233722634322323,0.0,0.0,0.3730569948186529,3.264248704663213,1.1658031088082903,0.0,0.0,0.0,0.7810153396662519,1.6278159240049774,0.19280785079824916,0.01781554600762695,0.08307767568323449,1.0212910738671959,10.006473838413068,1.0281509737194445,0.8163030531841879,0.03476375648974444,99.79566816510012,0.0,2.0984455958549226,0.0,0.3730569948186529,18.48344336988127,26.625601871763692,0.0,0.014462277863321178,0.0039239375093312445
Ecuador 2026,Manta FC,5zax12h4cjntd3d70u3ymd0mi,B. Caicedo,2,44.116666666666674,Progressor / Territory Mover,Elite Impact,99.79566816510012,1.4172458466560143,2.8912457770844258,0.6401254618615512,-2.0,0.0,2.0,3.417245846656014,6.971336445765951,8.251765146836759,16.833974987880048,0.08161520414181846,0.16649871642078565,2.0,4.0800906686815255,0.0,0.0,-0.08161520414181846,0.5,4.667189291016393,9.521277737623166,3.590145608474148,71.0,64.0,0.9014084507042254,33.0,67.32149603324517,14.0,0.0,31.0,5.0,26.0,53.04117869285983,5.0,0.0,2.0,7.0,0.0,19.0,0.8538461538461538,17.000473704300834,12.724148912538162,4.855307895731015,154.51409305586864,7.344163203626746,2.664987164207856,7.04587648616069,8.192951845446007,7.038156403475631,46.77239836098922,9.38420853796751,28.301548923309397,19.06936135987843,31.047961132177683,33.79781721627824,5.712126936154136,3.0600680015111443,0.0,0.0,1.7570756671625267,2.7761658150346094,1.444507182406157,2.0400453343407627,0.7727931689934604,9.131685001464312,0.16999632836368425,4.882410510222419,9.96033878171555,31.934108742410167,14.404531121869045,0.11723155684092525,2.0367209493221337,1.8476663197799241,47.28238659583163,7.146108802417831,1.8360408009066864,21.31847374386097,7.278384818807939,15.957787168696637,19.192901591170795,0.0,0.004900246082407344,0.012198708358128047
Ecuador 2026,Manta FC,552yy0gwhzxwlbd2pjcrdtdxx,E. Patta,2,66.35,Progressor / Territory Mover,Elite Impact,99.75480179812016,4.353717614485288,5.905570238186525,1.603470772093235,0.0,1.0,1.0,4.353717614485288,5.905570238186525,10.798886835327577,14.648075586729195,0.025592739729058567,0.0347150953370802,2.0,2.7128862094951023,0.0,0.0,-0.025592739729058567,0.5,5.474119164119089,7.425331194735765,4.025087620675801,90.0,59.0,0.6555555555555556,28.0,37.98040693293142,11.0,2.0,36.0,5.0,25.0,33.91107761868878,5.0,4.0,1.0,7.0,0.0,45.0,0.6691176470588236,14.81843499254103,9.28365824823991,3.1198191409193674,135.39321997464677,6.5109269027882455,1.347150953370802,3.927785134601076,8.612640347021474,1.3564431047475511,36.168768562436284,6.10399397136398,28.96345139412208,11.779284936783052,36.31390550570511,21.532339484110295,3.662396382818388,2.0346646571213265,9.655567390804576,8.545591559909571,21.36315376440864,1.5535526599272311,0.0,1.3564431047475511,0.7371423722126197,-7.342813499135772,-1.0210820515588601,4.925696242298862,6.6814267039472135,22.312288892798527,-2.6376516120718403,0.5446743264696596,2.0403926552159986,1.4818676977614695,91.29546383326522,3.3165975885455916,2.305953278070837,18.583270535041446,4.4131524742527,8.478316311931817,6.955791000423156,0.0,0.015053342886576487,0.01596415660800622
Ecuador 2026,Orense SC,ecaofku4htx8if4kk2teq1rrp,R. Adé,2,15.88333333333334,Ball-Winner / Stopper,Elite Impact,99.71393543114017,1.0359577728229807,5.8700650296370345,0.779816612699989,0.0,0.0,0.0,1.0359577728229807,5.8700650296370345,2.28885908232218,12.969400886190732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.1331495514750378,6.420784446972929,1.6663963992279966,35.0,30.0,0.8571428571428571,10.0,56.663168940188854,2.0,1.0,9.0,1.0,21.0,118.99265477439658,4.0,2.0,2.0,7.0,0.0,11.0,0.8382352941176471,13.252716730891676,8.970627049281427,10.879328436516259,76.42731359950298,23.79853095487932,0.0,0.0,7.802914612336884,2.833158447009443,44.17829146348991,20.965372507869876,29.496012591815308,20.87687406171063,25.3609243697479,25.68626188663714,15.865687303252878,0.0,0.0,1.4165792235047214,11.428623922603231,4.881515008549749,0.0,0.0,0.8126283117901465,1.558009087344871,-0.08961153430956771,4.77337424563602,27.047451129522035,82.96078167261793,6.850929494296258,0.5461665181617208,0.8923011010839852,2.72608189018175,91.45892930118512,11.649475341028328,0.0,71.67890870933891,13.6221855793734,11.795369633055639,0.0,0.0,0.0030263164010491295,0.003353891439610577
Ecuador 2026,Mushuc Runa SC,yjhnelunsv9ulnll2vd930iy,M. Carabajal,1,105.28333333333333,Progressor / Territory Mover,Elite Impact,99.67306906416019,7.793146872997094,6.661863719199669,2.2785276476622722,2.0,3.0,1.0,5.793146872997094,4.9521914063929575,13.975236784091296,11.946537697339402,0.01,0.00854836156403356,1.0,0.8548361564033561,0.0,0.0,-0.01,0.0,9.1808459629565,7.848119075505003,7.062189202274231,96.0,92.0,0.9583333333333334,37.0,31.628937786924173,18.0,2.0,42.0,7.0,17.0,14.532214658857052,7.0,6.0,0.0,3.0,0.0,10.0,0.9230769230769231,12.04056967454377,9.412469241723144,1.5216083583979738,207.0578612210312,4.958049707139466,0.0854836156403356,1.1538461538461537,8.179126867708643,0.7266107329428527,48.54738739177555,3.8467627038151027,17.062102263732786,17.784810422019543,33.7859420289855,19.73034164951165,2.564508469210068,0.0,0.0,0.42741807820167804,0.0411171575004424,0.3846895381054239,0.0,1.923381351907551,0.7755150570002475,17.550554527976246,2.462835920101703,3.531318193110793,3.0186984712360747,10.717892210466244,18.927312153659656,0.9089632685006916,2.4140686065825436,0.9968107593905048,99.38700449530037,4.7073656120672105,0.0,9.274972296976415,3.5804318878097385,19.20361078340895,3.0346683552319145,0.0,0.019647742186472274,0.024441016068315613
Ecuador 2026,Libertad Fútbol Club,cchjht9k105ahfv8fs5h5rac4,B. Ramírez,2,45.0,Ball-Winner / Stopper,Elite Impact,99.63220269718022,2.1081062221763243,4.2162124443526485,0.9427737633153072,-1.0,0.0,1.0,3.1081062221763243,6.2162124443526485,7.080662906993225,14.16132581398645,0.02,0.04,2.0,4.0,0.0,0.0,-0.02,0.0,2.988212128606971,5.976424257213942,2.4901767738391425,69.0,61.0,0.8840579710144928,23.0,46.0,6.0,3.0,32.0,8.0,28.0,56.0,13.0,7.0,2.0,2.0,0.0,11.0,0.9083333333333333,14.50132581398645,8.616424257213943,6.04,99.74817764078176,20.599999999999998,0.4,1.084033613445378,7.790879360551292,2.4,71.81666666666666,16.0,21.383000000000003,18.764109121909634,25.56175219767165,26.17642425721394,9.200000000000001,0.0,9.736750842672837,12.100000000000001,8.070226419021607,2.365757413146973,0.0,1.0,0.7513470473887458,9.157053730176543,0.6595105437632791,4.384928794479249,8.769857588958498,30.352409565298135,16.439178982611498,0.3259614283568824,1.6467499260155523,1.9346726838653407,74.94891704127504,8.649999999999999,9.3,12.9,7.2959523809523805,18.1042698543779,8.2,0.0,0.007418711316179318,0.01181074737086097
