season,team,player_id,player,matches,minutes,shots_faced,on_target_faced,goals_conceded,psxg_faced,gpae,xgot_saved_sum,big_chances_faced,big_chance_goals_conceded,penalties_faced_shots,penalty_saves,claims,punches,smothers,claim_actions,crosses_faced,keeper_sweeper_actions,keeper_pickups,sweeper_actions_total,passes,completed_passes,accurate_long_passes,pass_value_over_expected,xt,errors,losses,fouls,cards,gpae_p90,weighted_save_value_p90,big_chance_save_rate,gpae_volatility,claim_actions_p90,claim_rate,sweeper_actions_p90,passes_p90,pass_value_over_expected_p90,xt_p90,errors_p90,losses_p90,risk_cost_p90,penalty_save_rate,fouls_p90,cards_p90,discipline_cost_p90,team_possible_minutes,availability_pct,shot_stopping_gpae_score,shot_stopping_gpae_zscore,save_difficulty_weighted_score,save_difficulty_weighted_zscore,big_chance_denial_score,big_chance_denial_zscore,shot_stopping_reliability_score,shot_stopping_reliability_zscore,claiming_command_score,claiming_command_zscore,sweeper_activity_score,sweeper_activity_zscore,distribution_involvement_score,distribution_involvement_zscore,distribution_accuracy_score,distribution_accuracy_zscore,progressive_distribution_score,progressive_distribution_zscore,error_risk_score,error_risk_zscore,penalty_save_ability_score,penalty_save_ability_zscore,discipline_risk_score,discipline_risk_zscore,availability_score,availability_zscore,goalkeeper_value_index,goalkeeper_value_index_pctile,goalkeeper_value_index_zscore
Ecuador 2026,Leones FC,76p1xfg3sztqk60s7ic2fzywa,J. Angulo,5,527.6166666666667,79,32,4.0,6.552896880893967,2.552896880893967,3.836914436891674,3,1,0,0,5.0,0.0,0.0,5.0,144,2.0,47.0,49.0,143.0,95.0,52.0,3.6880962547122325,11.354294680913076,0.0,71.0,2.0,3.0,0.4354690323412649,0.6544946760342117,0.5742471443406023,0.3565440924216604,0.8528919354329216,0.03566880636191169,8.358340967242631,24.39270935338156,0.6291095105488851,1.9367972731759364,0.0,12.111065483147486,12.111065483147486,0.23809523809523814,0.34115677417316864,0.5117351612597529,1.8763622579524275,1530.0,0.34484749455337693,100.0,1.9323592565064696,86.66666666666667,1.2082572225204276,73.33333333333333,0.6308389675954262,93.33333333333333,1.4656743182688496,13.333333333333334,-0.9874565898474433,86.66666666666667,0.9775692052525039,33.33333333333333,-0.3705414896301777,93.33333333333333,1.6226882851709892,100.0,1.7168474017229867,26.666666666666668,-0.6371860487183549,53.333333333333336,-0.20055993211978576,6.666666666666667,-2.8732818537005373,13.333333333333334,-1.4435512933502663,69.4666666666667,100.0,0.6570299721049377
Ecuador 2026,Libertad Fútbol Club,78l1rwvsx7po2qsw9oibzajmx,D. Cabezas,8,809.3666666666667,155,51,12.0,12.468903746418654,0.4689037464186536,7.112097006291149,12,4,2,1,3.0,5.0,2.0,10.0,177,6.0,76.0,82.0,270.0,205.0,91.0,2.630187127285557,10.568064052921477,2.0,101.0,4.0,1.0,0.052141185096592595,0.7908513618461391,0.6204569055036345,0.7041560545608849,1.1119805609324163,0.05611227903601284,9.118240599645814,30.02347514517524,0.2924716957156214,1.1751481793537328,0.22239611218648325,11.231003665417404,11.67579588979037,0.2904761904761905,0.4447922243729665,0.11119805609324163,0.7783863926526914,1530.0,0.5289978213507626,60.0,0.4310043156912235,100.0,1.9773081502749035,93.33333333333333,1.2384433265578696,33.33333333333333,-0.3551767023420584,73.33333333333333,0.181801811878443,93.33333333333333,1.4354823068444797,86.66666666666667,0.9536245571207731,73.33333333333333,0.45816636255760806,53.333333333333336,-0.06568305546189124,33.33333333333333,-0.46398899773551705,83.33333333333334,1.0556312071350868,33.33333333333333,-0.30551643781079824,60.0,0.05090248356998989,69.46666666666667,93.33333333333333,0.5957182223778328
Ecuador 2026,Delfín SC,3ri89ytafhurmpjxkebk7bxed,B. Heras,7,719.8333333333334,74,22,3.0,4.29342290572822,1.29342290572822,2.8463380094617596,2,0,1,1,2.0,2.0,2.0,6.0,144,5.0,74.0,79.0,231.0,140.0,83.0,0.9523445176101066,14.011293788586382,1.0,107.0,2.0,2.0,0.16171529731262765,0.3558746295691943,0.6460280373831776,0.3091646964374258,0.750173651308173,0.04216231285541819,9.877286408890948,28.881685575364664,0.11907062734648241,1.751817236822562,0.12502894188469552,13.378096781662421,13.628154665431813,0.3227513227513228,0.25005788376939103,0.25005788376939103,1.0002315350775641,1530.0,0.47047930283224404,86.66666666666667,0.8601660265960523,40.0,-0.47595813085623867,100.0,1.5746738285679853,100.0,1.713855712841425,33.33333333333333,-0.6160623974207939,100.0,1.8928808973170368,80.0,0.685114191606899,53.333333333333336,-0.1416751781809436,80.0,1.2839281591931355,20.0,-1.2408472657196379,96.66666666666667,1.8296479697062717,20.0,-0.8243313793816807,53.333333333333336,-0.42399876988257545,68.19999999999999,86.66666666666667,0.5014083750031944
Ecuador 2026,CSD Macará,5l65srfeepsxm6qw7m5hib1zp,R. Rodríguez,7,703.5166666666668,88,33,7.0,8.088896902203558,1.088896902203559,4.059058604761957,4,2,2,0,6.0,0.0,2.0,8.0,128,0.0,47.0,47.0,197.0,149.0,58.0,2.569483465820343,9.221747321949778,0.0,83.0,2.0,0.0,0.1393012075501461,0.5192702486488017,0.516822429906542,0.6500644467501954,1.0234299116344079,0.06154345057778552,6.012650730852147,25.201961573997295,0.3287107795463232,1.1797265058522375,0.0,10.618085333206983,10.618085333206983,0.19047619047619052,0.25585747790860197,0.0,0.25585747790860197,1530.0,0.4598148148148149,80.0,0.772378236977682,73.33333333333333,0.44559222581279445,43.333333333333336,-0.12422892118262155,53.333333333333336,-0.07183559209243176,86.66666666666667,0.4924360694562817,40.0,-0.43593627062549983,46.666666666666664,-0.1802326837908543,80.0,0.583527227311256,60.0,-0.05496813898300917,46.666666666666664,-0.043117997349880456,10.0,-1.342551876896943,86.66666666666667,0.9164882696569673,33.33333333333333,-0.5105453683803527,61.46666666666667,80.0,0.16153509927656554
Ecuador 2026,Guayaquil City FC,c1aju0uc38c9zy2qvljzizo16,G. Napa,11,1140.5166666666667,162,49,10.0,13.005226504215969,3.00522650421597,7.300319030880927,7,3,3,1,9.0,3.0,2.0,14.0,280,7.0,93.0,100.0,424.0,281.0,101.0,-6.172138383633358,12.401844488396046,0.0,202.0,4.0,3.0,0.23714724500250234,0.5760798872843741,0.5514018691588786,0.5609111087515006,1.1047624614575267,0.04997584889563587,7.891160438982332,33.45852026128509,-0.48705334236851916,0.9786494459724197,0.0,15.940144086744313,15.940144086744313,0.2640692640692641,0.3156464175592933,0.23673481316946998,1.0258508570677032,1530.0,0.7454357298474945,93.33333333333333,1.1556053696376363,80.0,0.765998262656071,63.33333333333333,0.3304502957488257,66.66666666666666,0.3951648686706954,53.333333333333336,-0.16916950364220673,73.33333333333333,0.6960477048110532,100.0,1.7614312178842977,6.666666666666667,-2.23842313534129,33.33333333333333,-0.5255601562048301,6.666666666666667,-2.160805277457689,73.33333333333333,0.42234476503139123,13.333333333333334,-0.8842456371207287,100.0,1.8073829386796356,60.86666666666665,73.33333333333333,0.11890494032224494
Ecuador 2026,Mushuc Runa SC,ds6cj14h4ho2iftn5k6qtwqcq,R. Formento,10,1030.6833333333334,117,40,10.0,8.643838238865136,-1.3561617611348638,5.138742355629801,6,2,1,0,6.0,2.0,0.0,8.0,194,3.0,79.0,82.0,319.0,237.0,139.0,8.426206237867191,20.59600971237207,0.0,114.0,3.0,2.0,-0.11842100726262939,0.448718628747933,0.5973520249221184,0.7207291748619652,0.6985656764929415,0.04163233421438432,7.160298184052651,27.85530635015604,0.7357823076030924,1.7984581822222987,0.0,9.954560890024418,9.954560890024418,0.21164021164021168,0.2619621286848531,0.1746414191232354,0.7858863860545593,1530.0,0.673649237472767,46.666666666666664,-0.23702539322619304,66.66666666666666,0.047681493264041426,80.0,0.9346411470766471,26.666666666666668,-0.44198954626496945,26.666666666666668,-0.6463743697868763,60.0,0.2556324345299544,73.33333333333333,0.4437444434471439,100.0,1.9916985544945347,86.66666666666667,1.3930846019714096,53.333333333333336,0.22090337829434814,26.666666666666668,-0.8349999014404288,26.666666666666668,-0.32305618917087053,86.66666666666667,1.2248067547160464,58.666666666666664,66.66666666666666,0.27598706426044384
Ecuador 2026,CD Cuenca,5pxbdolaky90924vazle1pm1h,F. Ferrero,7,719.35,122,43,10.0,10.792647448563947,0.7926474485639472,5.718008719384669,9,4,2,1,6.0,0.0,0.0,6.0,153,3.0,61.0,64.0,249.0,172.0,81.0,-0.16327843215386856,9.780491418713043,0.0,112.0,0.0,1.0,0.09917045995795544,0.7153969343777302,0.5445482866043615,1.02666743726052,0.7506776951414471,0.039834332391008594,8.007228748175436,31.153124348370053,-0.0204282461859292,1.2236661259250348,0.0,14.012650309307013,14.012650309307013,0.2904761904761905,0.0,0.12511294919024118,0.37533884757072355,1530.0,0.4701633986928105,73.33333333333333,0.6152007801108763,93.33333333333333,1.5517456110987948,53.333333333333336,0.2403336941948462,6.666666666666667,-2.0445465868918427,20.0,-0.7492105548037142,80.0,0.7659900987704581,93.33333333333333,1.2192799182068066,33.33333333333333,-0.6242397899100981,66.66666666666666,0.0478662393313393,13.333333333333334,-1.3938409796184523,83.33333333333334,1.0556312071350868,80.0,0.6370648883627164,46.666666666666664,-0.42656245870426657,56.4,60.0,0.08271008987573758
Ecuador 2026,CD Universidad Católica del Ecuador,ak80zcoqllp87ubfbrenem3f9,R. Romo,7,697.45,71,24,8.0,6.047789027215912,-1.9522109727840875,1.6303418911993495,4,3,0,0,0.0,2.0,3.0,5.0,99,5.0,42.0,47.0,212.0,156.0,72.0,2.82893618625354,14.125379273640831,0.0,76.0,0.0,0.0,-0.2519162485490972,0.21038177676957695,0.41682242990654206,0.528150837071822,0.6452075417592659,0.050394460364535786,6.064950892537099,27.356799770592872,0.36505019250529586,1.822760247512617,0.0,9.807154634740842,9.807154634740842,0.23809523809523814,0.0,0.0,0.0,1530.0,0.45584967320261444,33.33333333333333,-0.7598774153826593,13.333333333333334,-1.2965369881446853,10.0,-1.439112062038425,80.0,0.566768785165209,60.0,-0.1452271439035835,46.666666666666664,-0.40442035953711064,53.333333333333336,0.326512523110208,86.66666666666667,0.7092351578554954,93.33333333333333,1.44996010002406,60.0,0.2795574379878594,53.333333333333336,-0.20055993211978576,100.0,1.5148456688800656,26.666666666666668,-0.5427240832457165,49.86666666666666,53.333333333333336,-0.19904690543923179
Ecuador 2026,CD Técnico Universitario,1ey2z21drmkif486uuu6ytqms,S. Razzeto,9,923.3833333333333,109,31,9.0,9.008172279186546,0.008172279186546172,3.8464594651013604,7,3,1,0,8.0,3.0,0.0,11.0,227,4.0,61.0,65.0,186.0,120.0,53.0,-0.963410636953569,6.276559409673389,0.0,84.0,0.0,2.0,0.0007965328160451479,0.3749053500992247,0.5514018691588786,0.5541630539691516,1.0721441077197986,0.04849365476681182,6.335397000162446,18.12898218508023,-0.09390136706584973,0.6117614716213255,0.0,8.187282277133006,8.187282277133006,0.21164021164021168,0.0,0.19493529231269063,0.584805876938072,1530.0,0.6035185185185186,53.333333333333336,0.22990609666035425,46.666666666666664,-0.368624975959511,63.33333333333333,0.3304502957488257,73.33333333333333,0.43051233589237115,46.666666666666664,-0.2539431605323025,53.333333333333336,-0.2414503952478096,6.666666666666667,-1.8435586864143427,13.333333333333334,-0.8784033336874624,13.333333333333334,-1.384208835708615,86.66666666666667,0.9241168549285954,26.666666666666668,-0.8349999014404288,60.0,0.1471978423035512,80.0,0.6556678363006302,48.8,46.666666666666664,-0.17444991413898756
Ecuador 2026,Orense SC,7ww4nc2olcox6pyggzepjth0q,R. Silva,8,840.1666666666666,87,29,11.0,8.60414102949202,-2.3958589705079802,4.103817446157336,4,1,1,0,4.0,3.0,1.0,8.0,168,5.0,49.0,54.0,233.0,179.0,85.0,1.084589756360264,9.676897325293764,2.0,72.0,2.0,0.0,-0.2566482531391211,0.43960750266315446,0.6168224299065421,0.9571623412786273,0.8569728228526087,0.04771346168390113,5.7845665542551075,24.959333465582226,0.11618299314313481,1.0366047521639818,0.21424320571315217,7.712755405673478,8.141241817099782,0.21164021164021168,0.21424320571315217,0.0,0.21424320571315217,1530.0,0.5491285403050109,26.666666666666668,-0.7784109462029707,60.0,-0.003705205720791441,86.66666666666667,1.1906542196731833,13.333333333333334,-1.6804669845172855,40.0,-0.29856607424683146,26.666666666666668,-0.5733790700111264,40.0,-0.23729062493606734,46.666666666666664,-0.15166429166170944,40.0,-0.3899240748651856,93.33333333333333,0.9424367008938181,26.666666666666668,-0.8349999014404288,93.33333333333333,1.013808886920014,66.66666666666666,0.21427134365568226,48.53333333333333,40.0,-0.17982480734517245
