matchInfo/id,matchInfo/coverageLevel,matchInfo/date,matchInfo/time,matchInfo/week,matchInfo/numberOfPeriods,matchInfo/periodLength,matchInfo/var,matchInfo/lastUpdated,matchInfo/description,matchInfo/sport/id,matchInfo/sport/name,matchInfo/ruleset/id,matchInfo/ruleset/name,matchInfo/competition/id,matchInfo/competition/name,matchInfo/competition/knownName,matchInfo/competition/sponsorName,matchInfo/competition/competitionCode,matchInfo/competition/competitionFormat,matchInfo/competition/country/id,matchInfo/competition/country/name,matchInfo/tournamentCalendar/id,matchInfo/tournamentCalendar/startDate,matchInfo/tournamentCalendar/endDate,matchInfo/tournamentCalendar/name,matchInfo/stage/id,matchInfo/stage/formatId,matchInfo/stage/startDate,matchInfo/stage/endDate,matchInfo/stage/name,liveData/matchDetails/periodId,liveData/matchDetails/matchStatus,matchInfo/venue/id,matchInfo/venue/neutral,matchInfo/venue/longName,matchInfo/venue/shortName,matchInfo/venue/latitude,matchInfo/venue/longitude,matchInfo/localDate,matchInfo/localTime,liveData/matchDetails/winner,liveData/matchDetails/matchLengthMin,liveData/matchDetails/matchLengthSec,liveData/matchDetails/period,liveData/matchDetails/scores/ht/home,liveData/matchDetails/scores/ht/away,liveData/matchDetails/scores/ft/home,liveData/matchDetails/scores/ft/away,liveData/matchDetails/scores/total/home,liveData/matchDetails/scores/total/away,liveData/goal,liveData/card,liveData/substitute,liveData/VAR,liveData/matchDetailsExtra/matchOfficial,liveData/missedPen,matchInfo/contestant/0/id,matchInfo/contestant/0/name,matchInfo/contestant/0/shortName,matchInfo/contestant/0/officialName,matchInfo/contestant/0/code,matchInfo/contestant/0/position,matchInfo/contestant/0/country,matchInfo/contestant/1/id,matchInfo/contestant/1/name,matchInfo/contestant/1/shortName,matchInfo/contestant/1/officialName,matchInfo/contestant/1/code,matchInfo/contestant/1/position,matchInfo/contestant/1/country
8usel1nkju0x6d89i9nte80es,13,2026-09-13Z,,30,2,45,1,2026-07-01T23:18:11Z,LDU Quito vs Deportivo Cuenca,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6lwpjhktjhl9g7x2w7njmzva6,Liga Pro,Ecuador Liga Pro,LigaPro Ecuabet,PRO,Domestic league,6pyj2bytt2osbjk69owzfehcg,Ecuador,6fbkqr97shkflapdt7ck1dt78,2026-02-21Z,2026-12-21Z,2026,6gs4ncdhn84q57es2png908wk,e2q01r9o9jwiq1fls93d1sslx,2026-02-21Z,2026-09-13Z,Regular Season,16,Fixture,,,,,,,,,,,,,,,,,,,,,,,,,cxb4hqite921i36gwrezdts7c,LDU Quito,LDU Quito,Liga Deportiva Universitaria de Quito,LDU,home,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}",6gcr0sc8ei7umo38l346y7n7,Deportivo Cuenca,Dep. Cuenca,CD Cuenca,CUE,away,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}"
8ua20o2b8bnbrh59ap1r3shec,13,2026-09-13Z,,30,2,45,1,2026-06-29T22:26:32Z,Universidad Católica vs Orense,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6lwpjhktjhl9g7x2w7njmzva6,Liga Pro,Ecuador Liga Pro,LigaPro Ecuabet,PRO,Domestic league,6pyj2bytt2osbjk69owzfehcg,Ecuador,6fbkqr97shkflapdt7ck1dt78,2026-02-21Z,2026-12-21Z,2026,6gs4ncdhn84q57es2png908wk,e2q01r9o9jwiq1fls93d1sslx,2026-02-21Z,2026-09-13Z,Regular Season,16,Fixture,,,,,,,,,,,,,,,,,,,,,,,,,85tqel61vdk8sfz1vsb1jykk7,Universidad Católica,U. Católica,CD Universidad Católica del Ecuador,UCA,home,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}",f2yd0yzt0om6qhks9gbowu1d6,Orense,Orense,Orense SC,ORE,away,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}"
8tji9164av9ivk2f3c0mi0i6s,13,2026-09-13Z,,30,2,45,1,2026-06-24T14:46:58Z,Barcelona vs Delfín,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6lwpjhktjhl9g7x2w7njmzva6,Liga Pro,Ecuador Liga Pro,LigaPro Ecuabet,PRO,Domestic league,6pyj2bytt2osbjk69owzfehcg,Ecuador,6fbkqr97shkflapdt7ck1dt78,2026-02-21Z,2026-12-21Z,2026,6gs4ncdhn84q57es2png908wk,e2q01r9o9jwiq1fls93d1sslx,2026-02-21Z,2026-09-13Z,Regular Season,16,Fixture,,,,,,,,,,,,,,,,,,,,,,,,,50127xit7gxvh20pvvv2lyh0r,Barcelona,Barcelona,Barcelona SC,BAR,home,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}",82lpmyui5ugjg53te2h5p5evr,Delfín,Delfín,Delfín SC,DEL,away,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}"
8t03rlu95mxabjq4382ral5p0,13,2026-09-13Z,,30,2,45,1,2026-07-06T12:40:38Z,Guayaquil City vs Mushuc Runa,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6lwpjhktjhl9g7x2w7njmzva6,Liga Pro,Ecuador Liga Pro,LigaPro Ecuabet,PRO,Domestic league,6pyj2bytt2osbjk69owzfehcg,Ecuador,6fbkqr97shkflapdt7ck1dt78,2026-02-21Z,2026-12-21Z,2026,6gs4ncdhn84q57es2png908wk,e2q01r9o9jwiq1fls93d1sslx,2026-02-21Z,2026-09-13Z,Regular Season,16,Fixture,,,,,,,,,,,,,,,,,,,,,,,,,a89x9w22vg0m6q3rnlad8qgmt,Guayaquil City,Guayaquil City,Guayaquil City FC,GUA,home,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}",6ov7iz5ful0e0g2epaydpzzn,Mushuc Runa,Mushuc Runa,Mushuc Runa SC,MUR,away,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}"
8simcbx380p5pdt7bo7ihbeac,13,2026-09-13Z,,30,2,45,1,2026-07-06T23:22:47Z,Leones vs Técnico Universitario,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6lwpjhktjhl9g7x2w7njmzva6,Liga Pro,Ecuador Liga Pro,LigaPro Ecuabet,PRO,Domestic league,6pyj2bytt2osbjk69owzfehcg,Ecuador,6fbkqr97shkflapdt7ck1dt78,2026-02-21Z,2026-12-21Z,2026,6gs4ncdhn84q57es2png908wk,e2q01r9o9jwiq1fls93d1sslx,2026-02-21Z,2026-09-13Z,Regular Season,16,Fixture,,,,,,,,,,,,,,,,,,,,,,,,,1ixo4545wkh4oe83osm4tg0a2,Leones,Leones,Leones FC,LEO,home,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}",ejshnwzjsikkdhm6ynf40xik5,Técnico Universitario,Técnico Univ,CD Técnico Universitario,TUN,away,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}"
8s149ciqhmdriqwi7k7whsaok,13,2026-09-13Z,,30,2,45,1,2026-07-04T18:29:40Z,Libertad vs Independiente Valle,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6lwpjhktjhl9g7x2w7njmzva6,Liga Pro,Ecuador Liga Pro,LigaPro Ecuabet,PRO,Domestic league,6pyj2bytt2osbjk69owzfehcg,Ecuador,6fbkqr97shkflapdt7ck1dt78,2026-02-21Z,2026-12-21Z,2026,6gs4ncdhn84q57es2png908wk,e2q01r9o9jwiq1fls93d1sslx,2026-02-21Z,2026-09-13Z,Regular Season,16,Fixture,,,,,,,,,,,,,,,,,,,,,,,,,37k9jifjhdcnb31yzzkmo7uhg,Libertad,Libertad,Libertad Fútbol Club,LIB,home,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}",ddkiejug4w4ri9ch2fnnen6yw,Independiente Valle,Ind. del Valle,CSD Independiente del Valle,IVA,away,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}"
8rddjwx2l18z6zlk3vle89fdg,13,2026-09-13Z,,30,2,45,1,2026-07-03T23:25:12Z,Manta vs Aucas,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6lwpjhktjhl9g7x2w7njmzva6,Liga Pro,Ecuador Liga Pro,LigaPro Ecuabet,PRO,Domestic league,6pyj2bytt2osbjk69owzfehcg,Ecuador,6fbkqr97shkflapdt7ck1dt78,2026-02-21Z,2026-12-21Z,2026,6gs4ncdhn84q57es2png908wk,e2q01r9o9jwiq1fls93d1sslx,2026-02-21Z,2026-09-13Z,Regular Season,16,Fixture,,,,,,,,,,,,,,,,,,,,,,,,,5yyskw5mk1al71eis8hpcqmxi,Manta,Manta,Manta FC,MAN,home,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}",6qtl2ep6r5k1m3y6t8uh57y0g,Aucas,Aucas,SD Aucas,AUC,away,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}"
8qokiuot66puxv0wh7nzzih3o,13,2026-09-13Z,,30,2,45,1,2026-07-03T23:04:36Z,Macará vs Emelec,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6lwpjhktjhl9g7x2w7njmzva6,Liga Pro,Ecuador Liga Pro,LigaPro Ecuabet,PRO,Domestic league,6pyj2bytt2osbjk69owzfehcg,Ecuador,6fbkqr97shkflapdt7ck1dt78,2026-02-21Z,2026-12-21Z,2026,6gs4ncdhn84q57es2png908wk,e2q01r9o9jwiq1fls93d1sslx,2026-02-21Z,2026-09-13Z,Regular Season,16,Fixture,,,,,,,,,,,,,,,,,,,,,,,,,4c7u4ex3h310j2unfmd4uc18v,Macará,Macará,CSD Macará,MAC,home,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}",8cwds1t3cfvn3x0jswsti8mq4,Emelec,Emelec,CS Emelec,EME,away,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}"
8q25cjw25f8xbi65rjmb54utw,13,2026-09-06Z,,29,2,45,1,2026-07-06T12:40:38Z,Mushuc Runa vs Leones,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6lwpjhktjhl9g7x2w7njmzva6,Liga Pro,Ecuador Liga Pro,LigaPro Ecuabet,PRO,Domestic league,6pyj2bytt2osbjk69owzfehcg,Ecuador,6fbkqr97shkflapdt7ck1dt78,2026-02-21Z,2026-12-21Z,2026,6gs4ncdhn84q57es2png908wk,e2q01r9o9jwiq1fls93d1sslx,2026-02-21Z,2026-09-13Z,Regular Season,16,Fixture,,,,,,,,,,,,,,,,,,,,,,,,,6ov7iz5ful0e0g2epaydpzzn,Mushuc Runa,Mushuc Runa,Mushuc Runa SC,MUR,home,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}",1ixo4545wkh4oe83osm4tg0a2,Leones,Leones,Leones FC,LEO,away,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}"
8pkglthjvq273ro42737gegb8,13,2026-09-06Z,,29,2,45,1,2026-07-04T18:29:40Z,Deportivo Cuenca vs Libertad,289u5typ3vp4ifwh5thalohmq,Soccer,79plas4983031idr6vw83nuel,Men,6lwpjhktjhl9g7x2w7njmzva6,Liga Pro,Ecuador Liga Pro,LigaPro Ecuabet,PRO,Domestic league,6pyj2bytt2osbjk69owzfehcg,Ecuador,6fbkqr97shkflapdt7ck1dt78,2026-02-21Z,2026-12-21Z,2026,6gs4ncdhn84q57es2png908wk,e2q01r9o9jwiq1fls93d1sslx,2026-02-21Z,2026-09-13Z,Regular Season,16,Fixture,,,,,,,,,,,,,,,,,,,,,,,,,6gcr0sc8ei7umo38l346y7n7,Deportivo Cuenca,Dep. Cuenca,CD Cuenca,CUE,home,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}",37k9jifjhdcnb31yzzkmo7uhg,Libertad,Libertad,Libertad Fútbol Club,LIB,away,"{""id"": ""6pyj2bytt2osbjk69owzfehcg"", ""name"": ""Ecuador""}"
