player_name,season,shots_n,goals,xg,psxg,xgot,placement_mean,power_mean,contact_mean,conv_rate,goals_minus_xg,goals_minus_psxg
A. Abdi,Unknown,16,3,2.238393545150757,1.6861244771862403,1.6582295410335064,58.82524092346565,46.0,35.90743718979036,0.1875,0.7616064548492432,1.3138755228137597
A. Abid,Unknown,22,2,1.864007968455553,1.8100194269791245,2.132304923492484,41.02939727730255,52.27272727272727,23.43745240271372,0.09090909090909091,0.13599203154444695,0.18998057302087545
A. Abqar,Unknown,7,0,0.23815729841589928,0.2762702584732324,0.2641509473323822,66.0538038497797,47.857142857142854,39.68710779453703,0.0,-0.23815729841589928,-0.2762702584732324
A. Adams,Unknown,61,10,8.618419558629395,8.177134982314893,9.298418580442668,45.62413848236221,50.67213114754098,28.035796828111927,0.16393442622950818,1.3815804413706054,1.822865017685107
A. Adelgaard,Eredivisie,10,1,0.31281281262636185,0.329498560866341,0.3451407252578065,54.889217406795936,49.2,29.09977105266365,0.1,0.6871871873736382,0.670501439133659
A. Adli,Unknown,20,3,2.12101411819458,2.426590744755231,2.427019100636244,47.76292921345117,52.15,29.604684057191765,0.15,0.8789858818054199,0.5734092552447692
A. Ahmedhodžić,Eredivisie,15,0,1.2726805433630943,0.23160459904465824,0.10436432808637619,56.6187836488281,45.8,33.994823244725595,0.0,-1.2726805433630943,-0.23160459904465824
A. Ait El Hadj,Unknown,42,2,3.876419648528099,4.934218024718575,4.837911181035452,54.813434070581565,51.904761904761905,31.288301338661192,0.047619047619047616,-1.876419648528099,-2.934218024718575
A. Alégué,Unknown,27,1,1.769244288909249,1.3402724714251235,1.300075376406312,55.77359424402843,52.77777777777778,29.93154431248657,0.037037037037037035,-0.769244288909249,-0.3402724714251235
A. Arena,Unknown,2,0,0.20837460458278656,0.012487138039432466,0.0,41.344140787855224,50.0,20.8593774645191,0.0,-0.20837460458278656,-0.012487138039432466
A. Armstrong,Unknown,18,2,2.7095475205779076,1.5431912351259962,1.4007548289000988,42.616800080649604,51.0,25.917422469238502,0.1111111111111111,-0.7095475205779076,0.4568087648740038
A. Atta,Unknown,57,5,4.524133194121532,3.6072194968583062,4.269875297206454,47.80733879370031,53.228070175438596,26.650159190518274,0.08771929824561403,0.47586680587846786,1.3927805031416938
A. Avom,Unknown,22,3,2.2150665521621704,2.7995434979675338,2.6179639268666506,56.301909942763636,54.40909090909091,33.180635498913304,0.13636363636363635,0.7849334478378296,0.20045650203246623
A. Ayew,Eredivisie,25,1,3.392959851771593,2.405773469945416,2.5828745141625404,57.79736365816454,46.84,35.452276659683434,0.04,-2.392959851771593,-1.4057734699454159
A. Aït Boudlal,Unknown,13,2,1.279444880783558,2.6692951292498037,2.6035059988498688,63.72590750401708,55.92307692307692,43.02286558873886,0.15384615384615385,0.7205551192164421,-0.6692951292498037
A. Bamba,Unknown,3,0,0.19821270927786827,0.28142525057774037,0.16658363677561283,30.84848977526434,47.333333333333336,20.460719615631795,0.0,-0.19821270927786827,-0.28142525057774037
A. Barco,Unknown,8,0,0.4995339587330818,0.011289143818430603,0.0,54.9098409593465,51.75,29.788921435659027,0.0,-0.4995339587330818,-0.011289143818430603
A. Barnes,Unknown,2,0,0.33256328850984573,0.28922760486602783,0.302325576543808,42.295400301797955,62.5,27.986114223889395,0.0,-0.33256328850984573,-0.28922760486602783
A. Bastoni,Unknown,17,1,1.366820190101862,1.3866840325063094,0.6327554639428854,52.99784173633373,48.0,32.37738288631526,0.058823529411764705,-0.36682019010186195,-0.38668403250630945
A. Beka Beka,Unknown,8,1,0.46021535620093346,0.6209425223059952,0.698368443059735,61.63444146964154,50.0,33.14575519346825,0.125,0.5397846437990665,0.3790574776940048
A. Bella-Kotchap,Unknown,3,0,0.1867406703531742,0.003000000142492354,0.0,57.29912673919231,47.333333333333336,30.9017855932433,0.0,-0.1867406703531742,-0.003000000142492354
A. Belotti,Unknown,6,2,1.6891802483797074,2.0719464813219384,2.2268362948298455,58.12022642165288,48.166666666666664,41.64206783965835,0.3333333333333333,0.31081975162029263,-0.07194648132193837
A. Benedyczak,Unknown,8,1,1.3480163076519966,1.7110133304586634,1.7232689940929413,64.6391604091982,46.0,42.069213527152414,0.125,-0.34801630765199665,-0.7110133304586634
A. Bermont,Unknown,4,0,0.1810898631811142,0.09066994837485254,0.15631237998604774,60.73988249428863,49.25,32.71663252662238,0.0,-0.1810898631811142,-0.09066994837485254
A. Bernede,Unknown,21,1,1.4807494095293805,0.9179316790541634,1.049506813287735,54.33409283133063,53.80952380952381,29.192663100028405,0.047619047619047616,-0.4807494095293805,0.0820683209458366
A. Bernier,Unknown,41,7,4.051400914788246,4.741044728667475,4.614692143979482,51.37475804542102,52.048780487804876,29.96944427132899,0.17073170731707318,2.948599085211754,2.2589552713325247
A. Bertaccini,Unknown,65,7,6.900944385677576,9.196202316205017,9.302932532387786,55.40877120549935,53.56923076923077,33.41032513330583,0.1076923076923077,0.09905561432242393,-2.1962023162050173
A. Bewene,Unknown,18,0,1.2072973529575393,2.047001964179799,1.7135287821292877,49.94153708030475,54.27777777777778,29.58614218415574,0.0,-1.2072973529575393,-2.047001964179799
A. Bibout,Unknown,49,6,7.415203608456068,6.9305638109799474,6.496948979794979,53.43928624829939,51.16326530612245,34.738355661484356,0.12244897959183673,-1.4152036084560677,-0.9305638109799474
A. Binar,Unknown,1,0,0.05756358802318573,0.0038314175326377153,0.0,45.73474244670749,50.0,22.982313749332878,0.0,-0.05756358802318573,-0.0038314175326377153
A. Blake,Eredivisie,41,3,3.635114216208458,4.54539471488446,4.2206598285911605,53.20572182944291,53.292682926829265,30.538515584149103,0.07317073170731707,-0.635114216208458,-1.54539471488446
A. Bonny,Unknown,22,5,3.638265820220113,3.7712896056473255,3.584930695593357,50.26408300063379,50.09090909090909,32.547436417108706,0.22727272727272727,1.3617341797798872,1.2287103943526745
A. Boršić,Unknown,14,2,0.5400886997813359,1.3825480649247766,1.0126312021166086,59.88970507729532,54.785714285714285,34.45507458253409,0.14285714285714285,1.459911300218664,0.6174519350752234
A. Bouaddi,Unknown,16,0,1.522027961909771,1.3783940982539207,1.422208022326231,42.37091752026629,51.5625,24.082447694359246,0.0,-1.522027961909771,-1.3783940982539207
A. Bouwman,Eredivisie,7,1,0.4392336383461952,0.9261186076328158,0.8341909423470497,46.22767578389797,56.857142857142854,33.035298591327724,0.14285714285714285,0.5607663616538048,0.07388139236718416
A. Broja,Unknown,16,1,2.4219699651002884,1.4339174337219447,1.3626998849213123,37.14675878514374,47.0,23.761974580800516,0.0625,-1.4219699651002884,-0.4339174337219447
A. Budimir,Unknown,103,17,17.839174462067895,18.073488492919132,18.78648182149511,51.865351961948356,50.46601941747573,34.51395094654933,0.1650485436893204,-0.8391744620678949,-1.0734884929191324
A. Buksa,Unknown,12,3,1.722284384071827,2.8958345308201388,2.895537406206131,45.71232429523426,50.5,32.17908180800081,0.25,1.277715615928173,0.10416546917986125
A. Bulatović,Unknown,11,0,0.7146530784666538,0.7912530663888901,0.932442419230938,52.20698131367974,49.72727272727273,28.867514171233815,0.0,-0.7146530784666538,-0.7912530663888901
A. Buongiorno,Unknown,8,0,0.9123074933886528,1.0203603657428175,0.9351335689425468,49.33711967826035,44.625,33.49491121066574,0.0,-0.9123074933886528,-1.0203603657428175
A. Bužek,Unknown,16,1,0.888680849224329,0.7358064000727609,0.8397123143076897,40.85525081866298,51.0625,22.536429076134585,0.0625,0.111319150775671,0.2641935999272391
A. Calabresi,Unknown,4,0,0.252397533506155,0.29891225800383836,0.4615384638309479,48.58321899225124,48.0,28.200118097821075,0.0,-0.252397533506155,-0.29891225800383836
A. Camara,Unknown,24,1,2.5395283848047256,2.015601271414198,1.8786077052354813,51.45467684493462,51.791666666666664,29.982951122846163,0.041666666666666664,-1.5395283848047256,-1.015601271414198
A. Cambiaso,Unknown,28,5,4.4371693432331085,5.026920257369056,5.439654866233468,48.77425079140308,51.5,30.36834948097791,0.17857142857142858,0.5628306567668915,-0.026920257369056344
A. Caracciolo,Unknown,26,3,2.969344554352574,1.9315951506141573,2.6525280326604843,54.70770289609433,54.61538461538461,33.6851791859353,0.11538461538461539,0.03065544564742595,1.0684048493858427
