season,shot_assist_player_id,shot_assist_player_name,assisted_shots,assisted_goals,assisted_xg,assisted_psxg
Unknown,5wgwd67f9n3qshemsag55cjdg,D. Gilbert,16,0,2.204658754169941,1.749631617567502
Unknown,aipyotc87m5bdvmvizd5n69k9,A. Tchouaméni,25,0,2.2032380290329456,2.0391829288564622
Unknown,bb6glt8n0ar47cmhmj6gnfiz9,T. Meunier,18,2,2.200689822435379,2.6079459618777037
Unknown,cr8xd43b3omkv85qgiwpiducp,D. Šturm,22,3,2.200683616101742,2.358207482495345
Unknown,7398762f1kbveh2wclkrtf93p,J. Puljić,28,0,2.199870480108075,1.5012211742578074
Eredivisie,5ghvrbmlh0tqos9iohj8f7zzd,K. Sierhuis,25,1,2.1989873498678207,2.553247108357027
Unknown,e2oeysariwd866ksilu3t4m7e,S. Ricci,20,4,2.1939959973096848,1.7021270577097312
Unknown,8jc7tw0nw37trgyli0oyz1soa,C. Vanhoutte,26,3,2.1905508226482198,2.6318773420061916
Unknown,eim006d42cbiap5op1a5qyd3p,R. Macek,30,3,2.187966726720333,1.7432386057917029
Unknown,2kd2kqh0ykd5iuziic6590gve,N. Woltemade,22,3,2.1855760533362627,2.010619675158523
Unknown,27hwtukeqxh91ch1f3qr1it49,V. Castellanos,20,3,2.181304946541786,1.964076203526929
Unknown,9fvo9v5e9r0ptibied6ejv3zd,S. McTominay,22,3,2.1777796130627394,1.788452735869214
Unknown,ieu0x9fy8hpqyztdjg8bgpnt,N. Molina,21,2,2.177099794149399,1.969998447690159
Unknown,8jpi00d2x13qk1x0i7aw8j71m,M. Vuk,22,1,2.1768916230648756,2.5891915534157306
Unknown,6sgdwfdo9cz4adyw5mc6qsjys,R. Merlen,19,2,2.174838602542877,1.581083559896797
Unknown,u04ao1ldrjjesgqq52o7ghqt,Unai López,36,4,2.171485675498843,4.186223993892781
Unknown,3m7wjcmet9b8sc5tu0ct8j0et,Álex Moreno,16,3,2.1701354328542948,2.404802081058733
Unknown,7h0b81yjiiu356rycsakgd0yc,O. El Hilali,17,2,2.169499345123768,1.4289252447197214
Unknown,ekm47qd8w1x0456lm1tmf5re1,P. Gueye,24,2,2.167121270671487,2.3518198350211605
Unknown,b5nc0tgc33wklhsekw3jklylm,A. Ito,26,3,2.1633739732205868,3.5832444550469518
Unknown,f414ed8b0apdfxxa56mq04q1h,U. Garcia,13,2,2.162357445806265,2.3494441707152873
Unknown,d5m5q6dlc7vnbs634dinbsuwa,N. Cambiaghi,18,4,2.160770058631897,2.4600494963815436
Unknown,58de7rbubnxjraen49dxpaqne,O. Bobb,22,1,2.1595627869246528,0.45364631921984255
Unknown,59ujnkvl7rlffomi2bqpsmbpx,C. Adams,26,2,2.1583603471517563,2.8830815475666896
Unknown,5cygvev45la2xmp4zx6krlgbt,J. Ito,17,1,2.154982056468725,1.7978209458524361
Unknown,8yak0o9o7z5j5ribga3ui2cb9,G. Suazo,36,1,2.1538160163909197,2.3354527157498524
Unknown,avrytipllm79xl3g4lf6si5wq,L. Mouton,22,1,2.1519080754369497,3.196799121564254
Unknown,b9clhoz198r69kavhw4anymms,S. Castro,28,2,2.148515099659562,2.9507932756096125
Eredivisie,8d0ffyx2qnnp0limf5aou92ei,A. Ueda,21,1,2.148096490651369,2.821848339517601
Unknown,42kik8nrr738ipgk1lmmnhega,E. Shabani,18,2,2.1432617753744125,1.0374163801316172
Eredivisie,4f8xb5sbyksacxmifi375h7qi,K. Sowah,26,1,2.143155239522457,2.5628673521569
Unknown,xbp16o2bijkl84w1lklyua51,S. Dancák,19,3,2.140566773712635,2.3702221682760864
Unknown,7pmigpf4yfi6dfih8e1ogdwb9,Gonçalo Guedes,23,4,2.1373080611228943,3.0124861381482333
Unknown,7y5qwgl0xu7btfd7yxgeb2gut,T. Bašić,22,3,2.134257383644581,2.5479120940435678
Unknown,7j36oy8n0tu8ps0haqb4es48a,K. Lewis-Potter,19,3,2.1323765330016613,3.2186447051353753
Unknown,csinkvzxcphggdjeflmo173zd,N. Collins,11,2,2.131225071847439,3.1812716693384573
Eredivisie,dej8tywq0npvbm25sfgtqur1m,O. Kökçü,31,2,2.1275026202201843,3.1139814987545833
Unknown,967nbt67qy1hcw8mijqmkdt5,V. Patrák,22,1,2.1274186186492443,0.8961876346729696
Unknown,6j0ogojh2b7poyceg7i3k09yi,K. Thuram,24,3,2.1256886534392834,2.3213098373962566
Eredivisie,43ib46nh45n9oajf5rmaz4f6x,Hwang In-Beom,24,3,2.1245152186602354,2.6786647549597546
Unknown,6azcxbumsgd8es7mcd9b3t94a,Víctor Parada,14,3,2.122286504134536,2.666368440259248
Unknown,4yxo8gwnou3m7jh6ph8lkuw44,R. Labeau Lascary,13,1,2.117262963205576,1.6884180767228827
Unknown,elpc7t9fht0m7sqnllnxi3utx,M. Ristovski,17,0,2.1155964359641075,0.187306844512932
Unknown,2nq5nzq35tfwc7po29dtwqp78,Arnau Martínez,23,3,2.112359367311001,3.040567666757852
Unknown,4212luiyivgvje1vm1ojieicq,G. Vidović,26,4,2.1117308251559734,2.2427997343475
Unknown,codwa9jioox7i007f4iazwst1,S. Prevljak,20,3,2.110734637826681,2.251679520122707
Unknown,26yt4f0i77i9fvaujwg0dnbbo,S. El Mourabet,28,2,2.110489744693041,1.6106029257643968
Unknown,dbqgmuymumfsf2z0po02o8zkk,E. Soglo,15,3,2.1091955713927746,1.761855285265483
Unknown,adrn1x15rsehvnava8q9ofuvo,G. Orban,20,2,2.1066331639885902,1.7552762445993721
Unknown,90pjbz2aq8vz4qapqu1yt2ynd,G. Pezzella,27,1,2.1056138537824154,1.9496965842554346
Unknown,4rwtf1ausr9a94426d2w3fgus,R. Štorman,24,1,2.104379568248987,2.3084192094393075
Unknown,5wa8lzp50ccfhxg3j4f65gt79,R. Jiménez,25,3,2.1019742116332054,1.9840007360326126
Unknown,9udih61a8rpolajfiwzfu0bmd,D. Holzer,23,1,2.1008416190743446,2.438943208195269
Eredivisie,723av2redj2ej6livx0g81wwl,A. Verschueren,16,2,2.099406696856022,2.379757543792948
Unknown,7ymz8ft07isr70o8d8ovtpey1,D. Mareček,18,4,2.0992840602993965,2.097730908426456
Unknown,bobv9lv8zv59d4n6xg58ewrqi,H. Teklab,21,0,2.095298957079649,1.8744687143480405
Unknown,bh9jia8qgkhpm5xn82bx0hhck,C. Volpato,23,4,2.0929546616971493,3.3023702934151515
Unknown,4l2rgx65vzgrrxorbc1edq8yd,Kike García,20,1,2.0890980381518602,1.8062603432917967
Unknown,3q5uylbjjiaoj3mn2l7p93jyt,K. Mrabti,19,3,2.087152224034071,2.783943632617593
Unknown,ehj7oti18zqjimsnyiz1smevp,D. Pavičić,22,2,2.0845542810857296,2.2311764827463776
Unknown,atigcsq78g14w82lwvay26aj9,Mikel Merino,12,3,2.0828496627509594,3.7034295757766813
Unknown,4ag3shqnvofzt7j0ze0ltekx6,N. Janković,28,1,2.082491373643279,1.471182277193293
Unknown,dqsslq1iz1azubowq3anwws4q,Nuno Tavares,20,0,2.081381019204855,0.9000947895692661
Unknown,cionsifzpx5rhc8es29wv6i95,Vitinha,34,7,2.0808365158736706,3.252902483800426
Unknown,cjq9g6zgcxk1ceo2xzpe1qnyt,N. Füllkrug,16,0,2.077011711895466,1.1633005097974092
Unknown,dhtb9gizk25k1u3h0b7xgy4tl,G. Lo Celso,33,3,2.076229229569435,3.5079018033575267
Unknown,es8ytjnblakzt8ylo2lvbzdhw,A. Jurič,16,1,2.0762076042592525,1.4781265639467165
Unknown,as2byx2nymkahqyzw88gxictm,Igor Jesus,15,4,2.0758845023810863,2.3692000588634983
Unknown,7mcgyfr80xzsoh8tzklqugro4,N. Adedeji-Sternberg,16,1,2.0756666474044323,2.087493432802148
Unknown,2ijin6mf3w7hbzuju1jpmoq8l,L. Masopust,24,2,2.0735983308404684,3.1019948419416323
Unknown,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,29,5,2.0727481730282307,3.2044537225738168
Eredivisie,247ipjjd0cak2sggwbuorx4yy,B. Pereira,9,1,2.0724387876689434,1.4959663025802001
Unknown,cdrzpuj49ploquvdolgh5c3bp,S. Lukić,28,2,2.072025004774332,1.1683205520967022
Unknown,2f5biho1yp7savanyjzmyjvxm,T. Duvnjak,29,2,2.064870724454522,2.2291393694467843
Unknown,2gli0393ixhifntjjmtq89olx,J. Chramosta,16,2,2.060466116294265,2.588363568065688
Unknown,auy58bckt1kkwg0get5g05pl,M. Polidar,13,2,2.06044078245759,2.023707205313258
Unknown,4riunfstr4l3lqrrd0lffv7fu,L. Červ,32,3,2.058855339884758,2.662628405261785
Unknown,bl3o0pt262qax5cwv4jeu82s4,K. Etta Eyong,15,4,2.0579986460506916,2.3212340075988322
Unknown,1cc4xhk65qvo9h3t7glirqm8k,S. Hidalgo,12,6,2.05599582195282,3.462694424437359
Eredivisie,6ok4k757utbtswx5618xffsru,I. Mesík,15,0,2.051393534988165,0.6159885347587988
Unknown,3trkre1c81pzretsjsi8jk6sq,Matheus Nunes,28,5,2.0500044506043196,4.174655427224934
Unknown,1u9sn1cu0pq16mina2q6d6dwp,S. Colombatto,24,1,2.049184925854206,3.091114276787266
Unknown,daid84a2zbh8rasleahdp8nis,Hugo Álvarez,25,2,2.046409796923399,1.3631401029415429
Unknown,ejbp3sxls7lgrg6y3a9q4u978,A. Bonny,17,4,2.0452018417418003,1.3978959190426394
Unknown,9xyhn7xadm9zl908lonnj0x04,T. Fernández,10,4,2.0439998731017113,2.6510360509855673
Unknown,1heix61yhkjiprr8kbu7qy5g4,T. Degreef,22,2,2.0429370142519474,2.4425348283257335
Unknown,c9rsmnwugw2z3ogobj2856i38,Y. Medina,19,3,2.042137425392866,2.720242051058449
Unknown,5enjhxrx2jrjqtgb9wwq0baax,M. McKenzie,19,2,2.0417122170329094,1.6751419976353645
Unknown,cag3gzjcv8erx3zpp2lidzcvd,R. Sessegnon,14,1,2.039766989648342,1.9569640755653381
Unknown,67m9ezodryiazzbtraaefbl04,M. Šubert,19,1,2.0381892174482346,0.8807419324293733
Unknown,f0ean6buvvp9l4rh1ayvnnill,R. Sykes,20,0,2.0380824618041515,2.5054102095309645
Unknown,946z96r5q70ryslp3hlhafnx1,A. Budimir,16,0,2.036792580038309,2.0713248720858246
Unknown,8qcl7ywa0ye0tpf7txo4uwuwa,N. Saliba,26,1,2.0365326832979918,1.6701651180628687
Unknown,a0do5nhxesd0a4gp1gpsmpwd0,B. Antonio,13,1,2.035140350461006,2.1581599842756987
Unknown,7eox5w91a19w4kx2u3cc8d4yy,O. Gandelman,18,2,2.0283309407532215,2.5773556996136904
Unknown,dpxm073kfzuc64sx4m2m36z56,J. Šíp,19,2,2.0279082916677,2.311536661349237
Unknown,e32urdrdkp44zmnt6ptg0k12i,D. Yongwa,17,1,2.0263219587504864,1.6606989840511233
Unknown,2szgrzcosfeifh664tgt3mfvt,Ferran Torres,23,2,2.0239036828279495,0.8046055322047323
Unknown,1ct0gujao4wvj1ff3aebqgqnd,G. Gaetano,27,4,2.0238910131156445,2.759803638444282
Unknown,v4j80tzazpp0vs62ipa3af4k,D. Owusu,14,1,2.023344971239567,1.5324226199882105
Unknown,avcz4wr4wem1s9vz3y5hl5fdg,P. Katseris,10,2,2.0218022391200066,2.8278584035579115
Unknown,95qrrtlyz4ikkzjbgy6exbnit,H. Kamara,22,2,2.0217081010341644,2.619270871975459
Unknown,1m5ng39pgvlwgo6dci8gtwphw,J. Panichelli,22,1,2.0216626673936844,2.379782251897268
Eredivisie,dk7zyk16nsnh0czeky7vi0x78,S. van Duijn,17,2,2.0202370695769787,2.810095014516264
Unknown,btfanvej91yogqzfml4vmsmei,M. Biereth,20,2,2.0171435698866844,1.2202083964366466
Unknown,74wjzeja92l4q8fpy1bkmcsfd,Pol Lozano,23,1,2.0137207563966513,0.4286382619757205
Unknown,9ipux4xiejibplsbbhqz8d5gp,M. Guéhi,18,3,2.0100025981664658,2.342825638363138
Eredivisie,c0os20ujhb2hujvtp21093l04,A. Oufkir,8,2,2.008915662765503,2.4298094600671902
Unknown,bj9f6t8o0nji79rbaxrsioep6,B. Norton-Cuffy,21,1,2.0070039089769125,1.1215116060338914
Unknown,bp9cj8vjy70yygm99fwmoue0a,Ł. Łakomy,34,3,2.0034959856420755,3.152188542066142
Unknown,7zru7o3jrzx66f5aa6kggyplg,K. Ouattara,17,3,2.002381131052971,2.45438733312767
Unknown,8nxr373i7g1m2ch2lk6k03ckq,Alejandro Francés,10,2,2.001660406589508,1.938694005832076
Unknown,e8gz0tmmdh1ql8qrn1ncrvnpx,L. Digne,26,6,2.000357508659363,2.6710803285241127
Unknown,5xd60sjwntdoxximf4byu20pg,L. Mamić,26,1,1.9950142446905375,0.8034110624575987
Unknown,18paf5a7rfe4kutxjl4cwd695,H. Barnes,23,1,1.993167381733656,1.7718235931824893
Unknown,7l7sbjk9egj7qmtr9iuozxq8k,A. Ouanda,13,1,1.9919906966388226,2.1939707905985415
Unknown,3g14bqou9coim6fit9c2cyr8q,M. Kaba,17,2,1.9906061552464962,2.766951962839812
Unknown,dqr3uiwwjktzlzpy6kejo9hhx,A. Jurilj,13,1,1.989079613238573,1.406382330460474
Unknown,cfdo1h4sk3lgm6ifd42oicqtx,M. Pulkrab,13,4,1.9871148653328419,2.443271445808932
Unknown,39bcswfqnpa07b4afevezejo4,J. Tchatchoua,21,1,1.9866404980421066,1.2565373425604776
Unknown,19z8jmren3eytg7fbuzqv73kl,T. Alexander-Arnold,28,4,1.9802470356225967,2.5393070622812957
Eredivisie,6km3r9cspyz7g6343o9mri63u,Raúl Moro,16,1,1.9786223843693733,1.9382835562573746
Eredivisie,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,26,0,1.9752935394644737,0.6711842175573111
Unknown,8sbuwkh69iyiy3rtepgvlmu0a,K. Pojezný,13,0,1.974157277494669,1.6151338942581788
Unknown,4wbrkcm2bxeps49cjf747or2s,T. Slončík,24,1,1.9733704160898924,2.5757110895356163
Unknown,7qgt7sht6py670pt6t4wjhqay,D. McNeil,15,1,1.9698959402740002,1.758833127329126
Unknown,cfdgq8thcoghlh5d0s0pzb1sl,W. Kanga,27,4,1.967244828119874,2.9193098596297204
Unknown,9ksvo095xi2t4q4pvgxa836z8,Pablo Durán,10,2,1.966455664485693,2.439488810370676
Eredivisie,33yauarx84sam5u05vgyqxfxl,J. Karlsson,14,1,1.9660448171198368,2.4611433268291876
Unknown,25h51j4zz5m180na6sy5ybbpw,Joel Roca,16,1,1.9651730936020613,1.702522759209387
Unknown,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,19,5,1.9623768776655197,3.598746247822419
Unknown,afxjicw89683nlpms9yy5x51x,R. Lewandowski,14,2,1.9583133310079575,0.9401940068928525
Eredivisie,c3j7ddqg0yzporam6gieibgiy,C. Brym,23,4,1.9583083596080542,2.90588466625195
Unknown,e6q4f5xvhd5db3uv3h6ke68yx,M. Nzita,20,2,1.9569380301982164,2.716930890106596
Unknown,6d36zn3fr35yhj70yx5n445qs,M. Perrone,32,4,1.9561847448349,2.912343628820963
Unknown,60b3ef904dyvuh61cgkajcley,I. Chaira,18,2,1.955458303913474,2.5113695970503613
Unknown,e7tz6hxliohn3gkj4cgl3j1ed,A. Sanabria,6,1,1.9553964138031006,0.9519048826768994
Unknown,evl8feb4btmjfp6yz61syf0iy,M. Cupák,17,3,1.95458472520113,3.15415251837112
Eredivisie,24sgu58uugxgy49el075dz21g,E. Bajraktarević,22,4,1.9544041603803635,3.370156094781123
Unknown,8d52pw246hh32r4ubxbp6cfai,T. Rommens,20,1,1.9505312498658895,2.5031101923668757
Unknown,3pwr7lqvo4o08c4nvzqpuue39,V. Muriqi,23,1,1.949337262660265,0.828825555392541
Eredivisie,2nwthqvbk70e2qo35dgp35979,V. van Crooij,23,1,1.9476019218564034,1.9831448891200125
Unknown,25yu90pekqr1lhs098f3uxy39,J. Henderson,19,3,1.9460742883384228,2.1098267558263615
Unknown,cet0tgjv82l6ao07ij1ylgp9l,O. Solet,22,1,1.9454558603465557,1.7261733663035557
Unknown,5ga7g20wsa7oqjbh4ijoeknl6,R. Gravenberch,29,3,1.9452484751818702,3.179281333927065
Unknown,rblijalj0qnu455jtjoi3pjo,S. Vignato,27,0,1.9452260863035917,0.6721382964169607
Unknown,cm7l7qimy4iysm1khmpc7u961,M. O'Riley,16,2,1.9451663121581078,2.701598106767051
Unknown,bzgh5psb1janz9y3btpswngbu,Alejandro Balde,23,2,1.942026300355792,2.190046746865846
Eredivisie,8ymqihdfqc7esda7y407lebx1,D. de Wit,24,3,1.939267260953784,2.298142969724722
Unknown,acx78ftnm61hm01wpmme77hbe,T. Buchanan,16,1,1.9362893588840961,1.5917154398048297
Unknown,d12unjo4sk39iix9of2yfask4,M. Berisha,20,3,1.9336124658584595,1.7894341192441061
Unknown,153ljvbov0n176vm9fdaizoix,A. Pinamonti,17,3,1.9295461364090443,2.5219373365398496
Unknown,4jwkz8almo2997hvp09zl0p9l,S. Botman,8,1,1.9293177276849747,2.0033990774536505
Unknown,b5cqy1xamdj38bh87gvz4iac5,J. Ikoné,14,1,1.9274464473128319,1.3640302926069126
Eredivisie,d1dq7upxtawnps3wljz6wf9jo,S. Resink,20,5,1.927097111940384,3.2696679627988487
Eredivisie,1tmihr54maqj0h7785cg9ez56,M. Suray,19,2,1.9259113799780607,2.8146442065481097
Unknown,9jgpq53fiudlh6q210nvhtd5h,L. Bartošák,21,2,1.9226537942886353,3.700406259391457
Unknown,cnriqwh17pqgz7p2gt74uar6c,Vítinha,17,1,1.921384796500206,3.2367767821997404
Eredivisie,3r6elcuru7no13hrfczmwbmy1,S. Horemans,20,1,1.9201030172407627,1.666049392777495
Unknown,8libvn3hxypz8x7gm4mr7kj55,Gabriel Magalhães,7,4,1.9199963733553886,2.68029637937434
Unknown,428kqbonea29aiv0drqpqh2hh,V. Jurečka,15,4,1.9157602898776531,3.3414101456291974
Eredivisie,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,22,2,1.9152656216174364,2.3425071829697117
Unknown,d02p1ldr57bkxcpmq12vtvhsl,Pedro,20,2,1.9121485855430365,2.454788863309659
Unknown,l6y4o9t2b0jxaxo85oztok45,B. Mechele,22,2,1.908727515488863,2.383509310428053
Unknown,8m5qqvo8ubfywp7esr9agf5nu,A. Karabec,21,0,1.9064822550863028,1.8743524098536
Unknown,bqbt9eix8zlp6rxzxofl6rjmc,D. Gómez,20,1,1.9064042903482914,2.0051591020310298
Unknown,e1g4cho31825bw7apvh9xr0x6,Álvaro Núñez,20,2,1.9063483960926533,2.0751168677816167
Unknown,1ky09avsu2ndb4onl10pyo1zo,M. Godo,22,1,1.905811682343483,2.531548116239719
Unknown,9ivrglgy0tibv881e1a93psr9,L. Boyé,28,1,1.9051662049023435,0.9832660396350548
Unknown,a0c7uephm9jijirsv7ho3hjze,J. Alcócer,26,4,1.9027339462190866,2.2336500369710848
Unknown,vl1b0gayryiqvl5dlukpmswl,A. Sánchez,26,2,1.9016377367079258,2.6488271295093
Unknown,aqlu9i7yzmnmyzwuw6u93j6y1,N. Okafor,20,1,1.901204064488411,2.98955797101371
Unknown,cv8egyrq9dlfgeamk6b7fdgq1,J. Sancho,21,2,1.9010433498769999,2.986213027383201
Unknown,72im0m7d8rqpsclo4f5crqmsp,E. Elmas,24,3,1.8973304890096188,3.1232045830693096
Unknown,59234as8h70fejyfm7492np3p,A. Witsel,17,2,1.8964609894901514,2.016942337504588
Unknown,d19yalwh3i2olvpwoi89feqjt,J. Ekkelenkamp,27,3,1.8960094712674618,2.8472348891664296
Unknown,2igz499o21aihmkugktp3nyms,M. Fofana,10,1,1.8940999433398247,2.2437613588990644
Unknown,3ex56ma2xf94ex429ay35gusp,V. Rosier,16,1,1.890915296971798,1.4096352737396955
Unknown,6ajl37s0de73x36nhufcoejje,M. Ryneš,32,1,1.889555562287569,2.4530172649538144
Unknown,2qauzcv74cd8uqfv2ibl52ymt,P. Espino,19,0,1.884661478921771,0.4676240039989352
Unknown,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,10,4,1.884178265929222,3.0765845762798563
Unknown,9qo448ueot8pfc5oqo378wag9,J. Frimpong,14,1,1.8838345110416412,0.8431116887368262
Unknown,9bnvh1i6mu45yvkz257c0x1at,Marsoni  Sambu,15,4,1.8788183256983757,1.8887063624570146
Unknown,1cu7fg8sf90isf9gp21e5fqh,R. Orsolini,26,1,1.877778647467494,0.8740603534970433
Unknown,blvf8qsi6iy6ejyer58okyxka,L. Ramazani,16,1,1.8775470497785136,0.5905604512663558
Unknown,6fttn5mk6n1lstqt0dl5xzn4l,G. Mancini,21,2,1.876329034450464,2.227787620970048
Unknown,8prtj2o0lz1zbzpuw4ah4qhud,D. Praet,25,0,1.8740748688578606,1.4732885205885395
Unknown,dnk24js88d4ie661mwo7jkq95,S. Walukiewicz,21,1,1.8728185798972845,1.8266790590714663
Unknown,2bmeynv0dhsc8sjfuaprkexre,J. Rowe,21,2,1.8711303994059563,2.6459377453429624
Unknown,2rsqkarlkh6z8vrb0clfbz6xh,B. van den Boomen,28,1,1.8701283278642222,1.332384092384018
Unknown,1fkntyd2z8e169yh98k0zst90,F. Mastantuono,16,0,1.8698207084089518,1.1577622512122616
Eredivisie,2t2mq9pun2hrdvadnpixxvlzo,A. Blake,15,2,1.8689302541315556,2.2411042226012796
Unknown,7q96z3aaee5jyccb8pjthi8kp,D. Malen,15,3,1.8689235728234053,2.7246946572558954
Unknown,9pq2wn44lj2euuol8x42qrl78,M. Bakrar,15,4,1.8636659123003483,2.5400459391530603
Unknown,929ho421g2zacylfc97m23uac,João Neves,14,1,1.863589707762003,1.9874242813093588
Eredivisie,9d4ald4f0m2imaastzen4j8mi,O. Targhalline,21,4,1.8629450760781765,2.7357992578763515
Unknown,7vv4ef3y8swdekozwaent3ai1,D. Vanzeir,13,2,1.859039381146431,2.448962139314972
Eredivisie,1rmox6tf7r283dca2vi844kr8,A. Adelgaard,15,2,1.8587117455899715,3.388752775033936
Eredivisie,1c4fzmrwmlwaqmqomge14rqc4,D. Janse,17,2,1.857505451887846,1.517902587307617
Unknown,448wxnlqhqqf2hcecwut90n6y,K. Sulemana,13,1,1.8563981596380472,1.4971642069285735
Unknown,7d652ns7jnbtq16jpq06qml1w,D. Smékal,15,3,1.8537353947758675,2.153600127552636
Unknown,7cgekcpn1trfydj4gqsj4yvx0,A. Sojka,22,2,1.8531882762908936,1.3058642382966354
Eredivisie,e5hzt8nmhu2ktn69dsv67ga38,M. Linday,25,2,1.8527789544314146,1.9182618946069852
Unknown,1fua3j2pq3ftsfwykefvs6u50,A. Bulatović,16,4,1.851093739271164,2.0171597495209426
Unknown,1o7se1aziz6fpes5hey7yijft,Caio Henrique,21,2,1.8488094918429852,1.7356558329192922
Unknown,4z7exy9xel3vfvo92q5h93dw4,O. Condé,14,0,1.847376266377978,2.219227522262372
Unknown,90ga4jxu6ydpoliajft8w9y39,Aleix Febas,27,2,1.842886060476303,1.8732159485807642
Unknown,f3e9qk9oz4feldhgetdpcd0ph,M. Maertens,18,3,1.8352918643504381,2.6925917877815664
Unknown,5vvhwzxwq395q3welimok3uqy,Y. Belkhdim,15,2,1.8333703391253948,2.2138309738365933
Unknown,3pmxeo3dvepq6a1s6dxvjeoh6,A. Sanyang,16,2,1.8297892175614834,2.5345660250168294
Unknown,c0yxqwkxqx1sty7abj1qwh9zp,D. Welbeck,20,1,1.8296777438372374,1.5624317415058613
Unknown,31sljkjull0n7082fed26stzp,B. André,23,2,1.8283676020801067,2.031075179344043
Eredivisie,4kns22wbu3emy5oxbpr52rdud,E. Dasa,16,0,1.824308980256319,0.6292720270575956
Unknown,1tmv6yqgbxqe44msi0fj0iwru,R. Saarma,17,0,1.8226485401391983,1.660858092480339
Unknown,1v6nfd46wx11jbfertslccbo4,F. Esposito,22,3,1.8220455721020699,1.925913157989271
Eredivisie,cy0lv5u16obr2ne4xiins43x1,S. Haller,18,3,1.8215189650654793,1.694004456163384
Unknown,9pjlcs2jfk49p4a7fge6299ii,T. Zlatohlávek,14,2,1.8209870737046003,1.314972935942933
Unknown,g3fgd752o63acmmuahdvppm1,R. Kolo Muani,19,1,1.8208077363669872,2.2285075694089755
Unknown,f0a2qk3jzxercn67bben5eled,Gerard Gumbau,23,3,1.817437320947647,2.9556270216125995
Eredivisie,1gl82ymzh9vpitix6v645awa,D. Nejašmić,20,1,1.8157641552388668,1.6196757230209187
Unknown,3ct3yy0236jrcdd2qeox5d7mx,M. Devetak,9,5,1.8151117041707039,2.722602131194435
Unknown,44s112hd02w1i2ucvai9jy7e1,I. Sarr,19,1,1.811472637578845,2.3939153542742133
Eredivisie,5bm516z74pbsyfemsathj3umt,M. Engels,12,2,1.811330832540989,1.8406231477856636
Unknown,8rm2kkceowwtj3p0k6g7id0mi,Óscar Gil,16,1,1.8109267838299274,1.7072814835701138
Unknown,bv2683fw6sx583xmlmoxd7nys,F. Lehký,18,1,1.810481060296297,3.102569413604215
Unknown,bw58qgyapbrlir4h629cr5uj9,Santi Cazorla,27,1,1.8082193768350407,1.5914355780696496
Unknown,60no437awq8i5th7nlffh3dn9,J. Makengo,25,2,1.8079510945826769,0.8880510777235031
Unknown,3f2e9orrwiljklmmzwh2m7uvo,J. Kroupi,22,0,1.8074190616607666,1.2626311109634116
Unknown,5qpyf80if6m1o5vkwf1yt034l,M. Samatta,18,1,1.8059754781425,2.1314352105837315
Eredivisie,4phgw75cred5p93hjq8hiou6t,S. Floranus,14,3,1.8036796562373638,2.277711152099073
Unknown,6kih58n0fzlod6c792xpey57t,J. Harrison,17,3,1.8011217638850212,2.576277657877654
Unknown,31foqyshubo5nkh8kdmbjw8kq,T. Hume,29,1,1.8003442697227001,0.8177073185797781
Unknown,74cz8a7i8qg1mln9uzs54m0np,B. Nyssen,17,2,1.7987654581665993,2.8582952262368053
Unknown,a39ntr1ek9aavke18yucd0r2s,Miguel Román,17,0,1.79810406640172,1.1310680337483063
Unknown,4gnprufs4yyf7wq9mzmkmf622,N. Štulić,21,0,1.7978053633123636,0.9741710547823459
Unknown,8i46yzejeiwdmz0tywmy42o2y,L. Hall,25,1,1.7969373333035037,1.5987649770686403
Unknown,9um7x9zd0e000zt57l3yearqh,Iván Martín,25,1,1.7968910280615091,1.1411984359147027
Unknown,9vw3ptqh7422tggc844720tbe,J. Vasilj,22,2,1.795303974300623,1.3098982251249254
Unknown,ck7lu09geq8mi6vkf2llyi5ii,Mikel Jauregizar,28,0,1.7935838344274089,1.0890447492711246
Unknown,9c2ajg42wya1u4lh1eeye2jo4,M. Toure,12,0,1.793064508587122,2.066693559405394
Unknown,7knk2xsg4690hgq9us9us8ull,A. Zerbin,17,3,1.7924853805452585,2.9411176291760057
Unknown,bttabwlvc5fxvw9gphuohznfu,M. Koubek,11,2,1.792112352210097,1.5024603460915387
Unknown,2liyw2r4k4gwdkdz51ohws9ud,D. Sidibé,15,4,1.7919171825051308,1.5859206462046131
Unknown,7kyxr0ntcthtbohvozw93v52i,Haissem Hassan,20,3,1.7897720970213413,1.6742952972417697
Unknown,8ztjk6yu7qfb0aabjebf4513p,J. Bořil,19,1,1.7896692119538784,1.2296581378905103
Unknown,73by8coqx38r9kfh2ns7n66s,J. Auta,12,1,1.7874930443940684,1.2311901729553938
Unknown,4cz4axu6ab1o04nizrfu8xhck,D. Tabibou,20,0,1.78537773527205,0.7215548766544089
Unknown,8vmrboswsfyb5bfoq07s6susp,Thierry Correia,13,2,1.7797987759113312,2.2450956440297887
Unknown,5wengf05apke7rv3kms186j56,A. Elanga,15,1,1.7796050235629082,1.903944257646799
Unknown,ecnh65kkhku5mdkr3il4fl6tx,C. Nielsen,19,2,1.778309654444456,2.2741105125751346
