match_id,match_file,home_team,away_team,team,contestant_id,player_id,player_name,event_id,period_id,elapsed_seconds,start_x,start_y,start_x_zone,start_y_zone,direction,distance_from_own_goal,distance_from_center,landing_x,landing_y,clearance_length,clearance_dx,clearance_dy
2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito,2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito.json,Orense SC,Liga Deportiva Universitaria de Quito,Liga Deportiva Universitaria de Quito,cxb4hqite921i36gwrezdts7c,ecaofku4htx8if4kk2teq1rrp,R. Adé,122,1,956,4.8,42.7,defensive_third,central_channel,Back,4.8,7.299999999999997,13.2,32.2,13.44656089860898,8.399999999999999,-10.5
2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito,2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito.json,Orense SC,Liga Deportiva Universitaria de Quito,Liga Deportiva Universitaria de Quito,cxb4hqite921i36gwrezdts7c,cebzrizhi195acmaw8c4cku09,A. Tobar,123,1,959,13.5,32.2,defensive_third,left_channel,Back,13.5,17.799999999999997,26.5,31.0,13.055267136294072,13.0,-1.2000000000000028
2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito,2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito.json,Orense SC,Liga Deportiva Universitaria de Quito,Orense SC,f2yd0yzt0om6qhks9gbowu1d6,9g05j8p6gyul0zlnx70rffkve,S. Mina,406,2,5663,8.9,49.5,defensive_third,central_channel,Back,8.9,0.5,25.8,35.3,22.073740054644116,16.9,-14.200000000000003
2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito,2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito.json,Orense SC,Liga Deportiva Universitaria de Quito,Liga Deportiva Universitaria de Quito,cxb4hqite921i36gwrezdts7c,dll3x4ua7q15dcb7gbm61jso9,L. Segovia,423,2,5749,8.8,45.6,defensive_third,central_channel,Back,8.8,4.399999999999999,23.9,37.8,16.995587662684688,15.099999999999998,-7.800000000000004
2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito,2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito.json,Orense SC,Liga Deportiva Universitaria de Quito,Liga Deportiva Universitaria de Quito,cxb4hqite921i36gwrezdts7c,1e9ai9xhspeodbzym623qm6ll,G. Allala,443,2,5941,12.7,55.5,defensive_third,central_channel,Back,12.7,5.5,18.5,79.7,24.885337048149463,5.800000000000001,24.200000000000003
2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito,2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito.json,Orense SC,Liga Deportiva Universitaria de Quito,Liga Deportiva Universitaria de Quito,cxb4hqite921i36gwrezdts7c,dll3x4ua7q15dcb7gbm61jso9,L. Segovia,454,2,6049,21.6,72.1,defensive_third,right_channel,Back,21.6,22.099999999999994,32.1,68.5,11.099999999999998,10.5,-3.5999999999999943
2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito,2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito.json,Orense SC,Liga Deportiva Universitaria de Quito,Liga Deportiva Universitaria de Quito,cxb4hqite921i36gwrezdts7c,9cjt8bpelefv3ht1kgcw0hlas,J. Caicedo,460,2,6077,6.1,64.4,defensive_third,central_channel,Back,6.1,14.400000000000006,8.7,94.0,29.71396977854019,2.5999999999999996,29.599999999999994
2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito,2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito.json,Orense SC,Liga Deportiva Universitaria de Quito,Liga Deportiva Universitaria de Quito,cxb4hqite921i36gwrezdts7c,dll3x4ua7q15dcb7gbm61jso9,L. Segovia,470,2,6173,10.1,77.3,defensive_third,right_channel,Back,10.1,27.299999999999997,19.2,89.7,15.380832227158585,9.1,12.400000000000006
2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito,2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito.json,Orense SC,Liga Deportiva Universitaria de Quito,Orense SC,f2yd0yzt0om6qhks9gbowu1d6,d6gphu89283pngbaenacu1cr9,R. Jaramillo,532,2,6289,15.0,65.2,defensive_third,central_channel,Back,15.0,15.200000000000003,16.8,63.0,2.8425340807103816,1.8000000000000007,-2.200000000000003
2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito,2026-02-20_Orense SC - Liga Deportiva Universitaria de Quito.json,Orense SC,Liga Deportiva Universitaria de Quito,Liga Deportiva Universitaria de Quito,cxb4hqite921i36gwrezdts7c,842mpcgpo275pp4mwmrqtaiqy,J. Pretell,500,2,6455,8.5,53.6,defensive_third,central_channel,Back,8.5,3.6000000000000014,29.3,51.9,20.869355524308844,20.8,-1.7000000000000028
